Username,Condition.Description,Direction,Block,JOL,Recall,Version,,Get Means,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,F,2,0,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,F,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ec52fd2306f2548d71214b2,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,B,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5f1587d28ee50f036977fe26,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5db1b2202b45640009cfcb36,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
