"Username","Condition.Description","Direction","Block","JOL","Recall","Version","JOL_rounded","warning"
"w10025409_jnl","READ","S",2,100,0,"sona",100,"yes"
"w10064595","READ","S",2,100,0,"sona",100,"yes"
"w10070345","READ","S",2,100,100,"sona",100,"yes"
"w981975_sha","READ","S",2,50,100,"sona",50,"yes"
"961831MM","READ","S",2,87,0,"sona",90,"yes"
"w10025409_jnl","READ","S",2,50,100,"sona",50,"yes"
"w10064595","READ","S",2,45,0,"sona",40,"yes"
"w10070345","READ","S",2,100,100,"sona",100,"yes"
"w981975_sha","READ","S",2,68,0,"sona",70,"yes"
"961831MM","READ","S",2,56,100,"sona",60,"yes"
"w10025409_jnl","READ","S",2,70,100,"sona",70,"yes"
"w10064595","READ","S",2,100,100,"sona",100,"yes"
"w10070345","READ","S",2,90,100,"sona",90,"yes"
"w981975_sha","READ","S",2,80,100,"sona",80,"yes"
"961831MM","READ","F",2,9,100,"sona",10,"yes"
"w10025409_jnl","READ","F",2,80,100,"sona",80,"yes"
"w10064595","READ","F",2,78,100,"sona",80,"yes"
"w10070345","READ","F",2,90,100,"sona",90,"yes"
"w981975_sha","READ","F",2,50,100,"sona",50,"yes"
"961831MM","READ","F",2,45,100,"sona",40,"yes"
"w10025409_jnl","READ","F",2,20,0,"sona",20,"yes"
"w10064595","READ","F",2,76,0,"sona",80,"yes"
"w10070345","READ","F",2,100,100,"sona",100,"yes"
"w981975_sha","READ","F",2,70,100,"sona",70,"yes"
"961831MM","READ","U",2,35,0,"sona",40,"yes"
"w10025409_jnl","READ","U",2,20,100,"sona",20,"yes"
"w10064595","READ","U",2,89,0,"sona",90,"yes"
"w10070345","READ","U",2,100,100,"sona",100,"yes"
"w981975_sha","READ","U",2,3,100,"sona",0,"yes"
"961831MM","READ","F",2,72,100,"sona",70,"yes"
"w10025409_jnl","READ","F",2,40,100,"sona",40,"yes"
"w10064595","READ","F",2,35,100,"sona",40,"yes"
"w10070345","READ","F",2,100,100,"sona",100,"yes"
"w981975_sha","READ","F",2,80,100,"sona",80,"yes"
"961831MM","READ","B",2,78,0,"sona",80,"yes"
"w10025409_jnl","READ","B",2,60,0,"sona",60,"yes"
"w10064595","READ","B",2,100,100,"sona",100,"yes"
"w10070345","READ","B",2,100,100,"sona",100,"yes"
"w981975_sha","READ","B",2,90,0,"sona",90,"yes"
"961831MM","READ","B",2,89,0,"sona",90,"yes"
"w10025409_jnl","READ","B",2,70,0,"sona",70,"yes"
"w10064595","READ","B",2,100,0,"sona",100,"yes"
"w10070345","READ","B",2,100,100,"sona",100,"yes"
"w981975_sha","READ","B",2,70,0,"sona",70,"yes"
"961831MM","READ","U",2,43,0,"sona",40,"yes"
"w10025409_jnl","READ","U",2,50,100,"sona",50,"yes"
"w10064595","READ","U",2,0,0,"sona",0,"yes"
"w10070345","READ","U",2,100,100,"sona",100,"yes"
"w981975_sha","READ","U",2,3,0,"sona",0,"yes"
"961831MM","READ","S",2,98,0,"sona",100,"yes"
"w10025409_jnl","READ","S",2,50,100,"sona",50,"yes"
"w10064595","READ","S",2,100,0,"sona",100,"yes"
"w10070345","READ","S",2,100,100,"sona",100,"yes"
"w981975_sha","READ","S",2,90,0,"sona",90,"yes"
"961831MM","READ","S",2,72,0,"sona",70,"yes"
"w10025409_jnl","READ","S",2,80,100,"sona",80,"yes"
"w10064595","READ","S",2,98,100,"sona",100,"yes"
"w10070345","READ","S",2,NA,100,"sona",NA,"yes"
"w981975_sha","READ","S",2,60,100,"sona",60,"yes"
"961831MM","READ","U",2,58,0,"sona",60,"yes"
"w10025409_jnl","READ","U",2,NA,0,"sona",NA,"yes"
"w10064595","READ","U",2,89,0,"sona",90,"yes"
"w10070345","READ","U",2,100,100,"sona",100,"yes"
"w981975_sha","READ","U",2,3,0,"sona",0,"yes"
"961831MM","READ","B",2,13,0,"sona",10,"yes"
"w10025409_jnl","READ","B",2,4,0,"sona",0,"yes"
"w10064595","READ","B",2,0,0,"sona",0,"yes"
"w10070345","READ","B",2,100,100,"sona",100,"yes"
"w981975_sha","READ","B",2,40,0,"sona",40,"yes"
"961831MM","READ","S",2,45,0,"sona",40,"yes"
"w10025409_jnl","READ","S",2,100,100,"sona",100,"yes"
"w10064595","READ","S",2,0,0,"sona",0,"yes"
"w10070345","READ","S",2,100,100,"sona",100,"yes"
"w981975_sha","READ","S",2,90,0,"sona",90,"yes"
"961831MM","READ","B",2,65,0,"sona",60,"yes"
"w10025409_jnl","READ","B",2,20,100,"sona",20,"yes"
"w10064595","READ","B",2,0,0,"sona",0,"yes"
"w10070345","READ","B",2,100,100,"sona",100,"yes"
"w981975_sha","READ","B",2,50,100,"sona",50,"yes"
"961831MM","READ","U",2,32,0,"sona",30,"yes"
"w10025409_jnl","READ","U",2,20,0,"sona",20,"yes"
"w10064595","READ","U",2,12,0,"sona",10,"yes"
"w10070345","READ","U",2,100,100,"sona",100,"yes"
"w981975_sha","READ","U",2,3,0,"sona",0,"yes"
"961831MM","READ","S",2,67,100,"sona",70,"yes"
"w10025409_jnl","READ","S",2,90,100,"sona",90,"yes"
"w10064595","READ","S",2,100,100,"sona",100,"yes"
"w10070345","READ","S",2,100,0,"sona",100,"yes"
"w981975_sha","READ","S",2,90,0,"sona",90,"yes"
"961831MM","READ","S",2,87,100,"sona",90,"yes"
"w10025409_jnl","READ","S",2,100,100,"sona",100,"yes"
"w10064595","READ","S",2,20,0,"sona",20,"yes"
"w10070345","READ","S",2,100,100,"sona",100,"yes"
"w981975_sha","READ","S",2,50,0,"sona",50,"yes"
"w10060383","READ","U",2,56,0,"sona",60,"yes"
"w10092569","READ","U",2,63,0,"sona",60,"yes"
"w322833_tr","READ","U",2,35,0,"sona",40,"yes"
"w924600","READ","U",2,86,0,"sona",90,"yes"
"w970403mb","READ","U",2,89,0,"sona",90,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,98,0,"sona",100,"yes"
"w10092569","READ","F",2,88,100,"sona",90,"yes"
"w322833_tr","READ","F",2,35,0,"sona",40,"yes"
"w924600","READ","F",2,52,100,"sona",50,"yes"
"w970403mb","READ","F",2,99,100,"sona",100,"yes"
"w982469AN","READ","F",2,40,0,"sona",40,"yes"
"w10060383","READ","F",2,34,100,"sona",30,"yes"
"w10092569","READ","F",2,55,100,"sona",60,"yes"
"w322833_tr","READ","F",2,50,100,"sona",50,"yes"
"w924600","READ","F",2,12,100,"sona",10,"yes"
"w970403mb","READ","F",2,56,0,"sona",60,"yes"
"w982469AN","READ","F",2,50,0,"sona",50,"yes"
"w10060383","READ","S",2,89,0,"sona",90,"yes"
"w10092569","READ","S",2,68,100,"sona",70,"yes"
"w322833_tr","READ","S",2,85,100,"sona",80,"yes"
"w924600","READ","S",2,35,0,"sona",40,"yes"
"w970403mb","READ","S",2,78,0,"sona",80,"yes"
"w982469AN","READ","S",2,20,0,"sona",20,"yes"
"w10060383","READ","F",2,76,0,"sona",80,"yes"
"w10092569","READ","F",2,77,100,"sona",80,"yes"
"w322833_tr","READ","F",2,50,100,"sona",50,"yes"
"w924600","READ","F",2,55,0,"sona",60,"yes"
"w970403mb","READ","F",2,56,0,"sona",60,"yes"
"w982469AN","READ","F",2,70,0,"sona",70,"yes"
"w10060383","READ","U",2,96,0,"sona",100,"yes"
"w10092569","READ","U",2,56,0,"sona",60,"yes"
"w322833_tr","READ","U",2,35,0,"sona",40,"yes"
"w924600","READ","U",2,28,0,"sona",30,"yes"
"w970403mb","READ","U",2,78,0,"sona",80,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,56,100,"sona",60,"yes"
"w10092569","READ","F",2,NA,100,"sona",NA,"yes"
"w322833_tr","READ","F",2,70,100,"sona",70,"yes"
"w924600","READ","F",2,77,0,"sona",80,"yes"
"w970403mb","READ","F",2,34,100,"sona",30,"yes"
"w982469AN","READ","F",2,30,0,"sona",30,"yes"
"w10060383","READ","S",2,45,0,"sona",40,"yes"
"w10092569","READ","S",2,48,100,"sona",50,"yes"
"w322833_tr","READ","S",2,65,100,"sona",60,"yes"
"w924600","READ","S",2,95,100,"sona",100,"yes"
"w970403mb","READ","S",2,8,0,"sona",10,"yes"
"w982469AN","READ","S",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,45,100,"sona",40,"yes"
"w10092569","READ","F",2,97,100,"sona",100,"yes"
"w322833_tr","READ","F",2,40,100,"sona",40,"yes"
"w924600","READ","F",2,50,100,"sona",50,"yes"
"w970403mb","READ","F",2,56,100,"sona",60,"yes"
"w982469AN","READ","F",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,96,0,"sona",100,"yes"
"w10092569","READ","F",2,97,100,"sona",100,"yes"
"w322833_tr","READ","F",2,50,0,"sona",50,"yes"
"w924600","READ","F",2,28,0,"sona",30,"yes"
"w970403mb","READ","F",2,99,100,"sona",100,"yes"
"w982469AN","READ","F",2,10,100,"sona",10,"yes"
"w10060383","READ","B",2,98,0,"sona",100,"yes"
"w10092569","READ","B",2,78,0,"sona",80,"yes"
"w322833_tr","READ","B",2,40,0,"sona",40,"yes"
"w924600","READ","B",2,92,0,"sona",90,"yes"
"w970403mb","READ","B",2,56,0,"sona",60,"yes"
"w982469AN","READ","B",2,80,0,"sona",80,"yes"
"w10060383","READ","S",2,97,0,"sona",100,"yes"
"w10092569","READ","S",2,69,0,"sona",70,"yes"
"w322833_tr","READ","S",2,25,0,"sona",20,"yes"
"w924600","READ","S",2,28,100,"sona",30,"yes"
"w970403mb","READ","S",2,76,100,"sona",80,"yes"
"w982469AN","READ","S",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,76,0,"sona",80,"yes"
"w10092569","READ","U",2,35,0,"sona",40,"yes"
"w322833_tr","READ","U",2,30,0,"sona",30,"yes"
"w924600","READ","U",2,10,0,"sona",10,"yes"
"w970403mb","READ","U",2,0,0,"sona",0,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,67,0,"sona",70,"yes"
"w10092569","READ","U",2,85,0,"sona",80,"yes"
"w322833_tr","READ","U",2,25,0,"sona",20,"yes"
"w924600","READ","U",2,15,0,"sona",20,"yes"
"w970403mb","READ","U",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,25,0,"sona",20,"yes"
"w10092569","READ","U",2,89,0,"sona",90,"yes"
"w322833_tr","READ","U",2,20,0,"sona",20,"yes"
"w924600","READ","U",2,35,0,"sona",40,"yes"
"w970403mb","READ","U",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,51,0,"sona",50,"yes"
"w10092569","READ","U",2,45,0,"sona",40,"yes"
"w322833_tr","READ","U",2,20,0,"sona",20,"yes"
"w924600","READ","U",2,68,100,"sona",70,"yes"
"w970403mb","READ","U",2,78,0,"sona",80,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,56,0,"sona",60,"yes"
"w10092569","READ","U",2,5,0,"sona",0,"yes"
"w322833_tr","READ","U",2,20,0,"sona",20,"yes"
"w924600","READ","U",2,44,0,"sona",40,"yes"
"w970403mb","READ","U",2,0,0,"sona",0,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,65,0,"sona",60,"yes"
"w10092569","READ","F",2,87,0,"sona",90,"yes"
"w322833_tr","READ","F",2,60,100,"sona",60,"yes"
"w924600","READ","F",2,61,0,"sona",60,"yes"
"w970403mb","READ","F",2,NA,100,"sona",NA,"yes"
"w982469AN","READ","F",2,80,100,"sona",80,"yes"
"w10060383","READ","B",2,77,0,"sona",80,"yes"
"w10092569","READ","B",2,86,100,"sona",90,"yes"
"w322833_tr","READ","B",2,65,0,"sona",60,"yes"
"w924600","READ","B",2,95,100,"sona",100,"yes"
"w970403mb","READ","B",2,87,0,"sona",90,"yes"
"w982469AN","READ","B",2,20,0,"sona",20,"yes"
"w10060383","READ","S",2,56,0,"sona",60,"yes"
"w10092569","READ","S",2,78,0,"sona",80,"yes"
"w322833_tr","READ","S",2,45,0,"sona",40,"yes"
"w924600","READ","S",2,82,0,"sona",80,"yes"
"w970403mb","READ","S",2,77,0,"sona",80,"yes"
"w982469AN","READ","S",2,20,0,"sona",20,"yes"
"w10060383","READ","B",2,99,0,"sona",100,"yes"
"w10092569","READ","B",2,78,0,"sona",80,"yes"
"w322833_tr","READ","B",2,35,0,"sona",40,"yes"
"w924600","READ","B",2,43,100,"sona",40,"yes"
"w970403mb","READ","B",2,78,0,"sona",80,"yes"
"w982469AN","READ","B",2,50,0,"sona",50,"yes"
"w10060383","READ","B",2,90,100,"sona",90,"yes"
"w10092569","READ","B",2,99,100,"sona",100,"yes"
"w322833_tr","READ","B",2,40,0,"sona",40,"yes"
"w924600","READ","B",2,68,100,"sona",70,"yes"
"w970403mb","READ","B",2,98,0,"sona",100,"yes"
"w982469AN","READ","B",2,NA,0,"sona",NA,"yes"
"w10060383","READ","B",2,33,0,"sona",30,"yes"
"w10092569","READ","B",2,68,100,"sona",70,"yes"
"w322833_tr","READ","B",2,55,100,"sona",60,"yes"
"w924600","READ","B",2,61,100,"sona",60,"yes"
"w970403mb","READ","B",2,86,0,"sona",90,"yes"
"w982469AN","READ","B",2,30,0,"sona",30,"yes"
"w10060383","READ","S",2,98,0,"sona",100,"yes"
"w10092569","READ","S",2,87,100,"sona",90,"yes"
"w322833_tr","READ","S",2,60,100,"sona",60,"yes"
"w924600","READ","S",2,38,0,"sona",40,"yes"
"w970403mb","READ","S",2,88,0,"sona",90,"yes"
"w982469AN","READ","S",2,70,100,"sona",70,"yes"
"w10060383","READ","B",2,56,0,"sona",60,"yes"
"w10092569","READ","B",2,100,100,"sona",100,"yes"
"w322833_tr","READ","B",2,60,0,"sona",60,"yes"
"w924600","READ","B",2,61,0,"sona",60,"yes"
"w970403mb","READ","B",2,76,0,"sona",80,"yes"
"w982469AN","READ","B",2,30,0,"sona",30,"yes"
"w10060383","READ","U",2,22,0,"sona",20,"yes"
"w10092569","READ","U",2,45,100,"sona",40,"yes"
"w322833_tr","READ","U",2,30,0,"sona",30,"yes"
"w924600","READ","U",2,10,0,"sona",10,"yes"
"w970403mb","READ","U",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","B",2,28,0,"sona",30,"yes"
"w10092569","READ","B",2,25,100,"sona",20,"yes"
"w322833_tr","READ","B",2,50,0,"sona",50,"yes"
"w924600","READ","B",2,84,0,"sona",80,"yes"
"w970403mb","READ","B",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,21,100,"sona",20,"yes"
"w10092569","READ","S",2,100,100,"sona",100,"yes"
"w322833_tr","READ","S",2,75,0,"sona",80,"yes"
"w924600","READ","S",2,52,100,"sona",50,"yes"
"w970403mb","READ","S",2,87,0,"sona",90,"yes"
"w982469AN","READ","S",2,40,100,"sona",40,"yes"
"w10060383","READ","F",2,1,0,"sona",0,"yes"
"w10092569","READ","F",2,65,100,"sona",60,"yes"
"w322833_tr","READ","F",2,40,0,"sona",40,"yes"
"w924600","READ","F",2,80,0,"sona",80,"yes"
"w970403mb","READ","F",2,56,100,"sona",60,"yes"
"w982469AN","READ","F",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,34,0,"sona",30,"yes"
"w10092569","READ","U",2,20,100,"sona",20,"yes"
"w322833_tr","READ","U",2,20,0,"sona",20,"yes"
"w924600","READ","U",2,67,0,"sona",70,"yes"
"w970403mb","READ","U",2,99,0,"sona",100,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","B",2,34,0,"sona",30,"yes"
"w10092569","READ","B",2,89,100,"sona",90,"yes"
"w322833_tr","READ","B",2,75,0,"sona",80,"yes"
"w924600","READ","B",2,99,0,"sona",100,"yes"
"w970403mb","READ","B",2,0,0,"sona",0,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,89,0,"sona",90,"yes"
"w10092569","READ","F",2,89,100,"sona",90,"yes"
"w322833_tr","READ","F",2,40,100,"sona",40,"yes"
"w924600","READ","F",2,10,0,"sona",10,"yes"
"w970403mb","READ","F",2,78,100,"sona",80,"yes"
"w982469AN","READ","F",2,10,0,"sona",10,"yes"
"w10060383","READ","B",2,56,0,"sona",60,"yes"
"w10092569","READ","B",2,74,0,"sona",70,"yes"
"w322833_tr","READ","B",2,75,100,"sona",80,"yes"
"w924600","READ","B",2,84,0,"sona",80,"yes"
"w970403mb","READ","B",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,96,0,"sona",100,"yes"
"w10092569","READ","S",2,36,100,"sona",40,"yes"
"w322833_tr","READ","S",2,60,100,"sona",60,"yes"
"w924600","READ","S",2,45,0,"sona",40,"yes"
"w970403mb","READ","S",2,97,0,"sona",100,"yes"
"w982469AN","READ","S",2,30,0,"sona",30,"yes"
"w10060383","READ","U",2,43,0,"sona",40,"yes"
"w10092569","READ","U",2,65,100,"sona",60,"yes"
"w322833_tr","READ","U",2,25,0,"sona",20,"yes"
"w924600","READ","U",2,91,0,"sona",90,"yes"
"w970403mb","READ","U",2,78,0,"sona",80,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,2,0,"sona",0,"yes"
"w10092569","READ","S",2,75,0,"sona",80,"yes"
"w322833_tr","READ","S",2,87,0,"sona",90,"yes"
"w924600","READ","S",2,23,0,"sona",20,"yes"
"w970403mb","READ","S",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","S",2,20,0,"sona",20,"yes"
"w10060383","READ","B",2,33,0,"sona",30,"yes"
"w10092569","READ","B",2,68,100,"sona",70,"yes"
"w322833_tr","READ","B",2,65,0,"sona",60,"yes"
"w924600","READ","B",2,83,0,"sona",80,"yes"
"w970403mb","READ","B",2,98,0,"sona",100,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,98,100,"sona",100,"yes"
"w10092569","READ","S",2,78,100,"sona",80,"yes"
"w322833_tr","READ","S",2,85,100,"sona",80,"yes"
"w924600","READ","S",2,86,100,"sona",90,"yes"
"w970403mb","READ","S",2,67,0,"sona",70,"yes"
"w982469AN","READ","S",2,80,0,"sona",80,"yes"
"w10060383","READ","U",2,97,0,"sona",100,"yes"
"w10092569","READ","U",2,NA,0,"sona",NA,"yes"
"w322833_tr","READ","U",2,80,0,"sona",80,"yes"
"w924600","READ","U",2,11,0,"sona",10,"yes"
"w970403mb","READ","U",2,0,0,"sona",0,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,56,100,"sona",60,"yes"
"w10092569","READ","F",2,65,100,"sona",60,"yes"
"w322833_tr","READ","F",2,55,100,"sona",60,"yes"
"w924600","READ","F",2,46,100,"sona",50,"yes"
"w970403mb","READ","F",2,65,100,"sona",60,"yes"
"w982469AN","READ","F",2,60,100,"sona",60,"yes"
"w10060383","READ","S",2,11,100,"sona",10,"yes"
"w10092569","READ","S",2,48,100,"sona",50,"yes"
"w322833_tr","READ","S",2,65,100,"sona",60,"yes"
"w924600","READ","S",2,67,100,"sona",70,"yes"
"w970403mb","READ","S",2,68,0,"sona",70,"yes"
"w982469AN","READ","S",2,50,0,"sona",50,"yes"
"w10060383","READ","S",2,79,0,"sona",80,"yes"
"w10092569","READ","S",2,89,100,"sona",90,"yes"
"w322833_tr","READ","S",2,65,100,"sona",60,"yes"
"w924600","READ","S",2,97,100,"sona",100,"yes"
"w970403mb","READ","S",2,87,0,"sona",90,"yes"
"w982469AN","READ","S",2,10,100,"sona",10,"yes"
"w10060383","READ","B",2,45,0,"sona",40,"yes"
"w10092569","READ","B",2,78,100,"sona",80,"yes"
"w322833_tr","READ","B",2,65,0,"sona",60,"yes"
"w924600","READ","B",2,23,100,"sona",20,"yes"
"w970403mb","READ","B",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","B",2,NA,0,"sona",NA,"yes"
"w10060383","READ","B",2,54,0,"sona",50,"yes"
"w10092569","READ","B",2,100,100,"sona",100,"yes"
"w322833_tr","READ","B",2,75,0,"sona",80,"yes"
"w924600","READ","B",2,97,100,"sona",100,"yes"
"w970403mb","READ","B",2,76,0,"sona",80,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,9,0,"sona",10,"yes"
"w10092569","READ","U",2,20,0,"sona",20,"yes"
"w322833_tr","READ","U",2,35,0,"sona",40,"yes"
"w924600","READ","U",2,79,0,"sona",80,"yes"
"w970403mb","READ","U",2,56,0,"sona",60,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,56,0,"sona",60,"yes"
"w10092569","READ","U",2,56,100,"sona",60,"yes"
"w322833_tr","READ","U",2,50,0,"sona",50,"yes"
"w924600","READ","U",2,60,0,"sona",60,"yes"
"w970403mb","READ","U",2,98,0,"sona",100,"yes"
"w982469AN","READ","U",2,20,0,"sona",20,"yes"
"w10060383","READ","B",2,29,0,"sona",30,"yes"
"w10092569","READ","B",2,45,100,"sona",40,"yes"
"w322833_tr","READ","B",2,65,0,"sona",60,"yes"
"w924600","READ","B",2,97,100,"sona",100,"yes"
"w970403mb","READ","B",2,78,0,"sona",80,"yes"
"w982469AN","READ","B",2,NA,0,"sona",NA,"yes"
"w10060383","READ","F",2,98,0,"sona",100,"yes"
"w10092569","READ","F",2,100,100,"sona",100,"yes"
"w322833_tr","READ","F",2,50,100,"sona",50,"yes"
"w924600","READ","F",2,61,100,"sona",60,"yes"
"w970403mb","READ","F",2,76,100,"sona",80,"yes"
"w982469AN","READ","F",2,70,100,"sona",70,"yes"
"w10060383","READ","S",2,45,100,"sona",40,"yes"
"w10092569","READ","S",2,85,100,"sona",80,"yes"
"w322833_tr","READ","S",2,88,100,"sona",90,"yes"
"w924600","READ","S",2,57,100,"sona",60,"yes"
"w970403mb","READ","S",2,77,0,"sona",80,"yes"
"w982469AN","READ","S",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,81,0,"sona",80,"yes"
"w10092569","READ","U",2,35,100,"sona",40,"yes"
"w322833_tr","READ","U",2,20,0,"sona",20,"yes"
"w924600","READ","U",2,88,100,"sona",90,"yes"
"w970403mb","READ","U",2,0,0,"sona",0,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,76,0,"sona",80,"yes"
"w10092569","READ","U",2,35,100,"sona",40,"yes"
"w322833_tr","READ","U",2,25,0,"sona",20,"yes"
"w924600","READ","U",2,82,0,"sona",80,"yes"
"w970403mb","READ","U",2,35,0,"sona",40,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,67,0,"sona",70,"yes"
"w10092569","READ","F",2,68,100,"sona",70,"yes"
"w322833_tr","READ","F",2,50,100,"sona",50,"yes"
"w924600","READ","F",2,27,100,"sona",30,"yes"
"w970403mb","READ","F",2,98,100,"sona",100,"yes"
"w982469AN","READ","F",2,40,100,"sona",40,"yes"
"w10060383","READ","B",2,56,0,"sona",60,"yes"
"w10092569","READ","B",2,100,100,"sona",100,"yes"
"w322833_tr","READ","B",2,80,0,"sona",80,"yes"
"w924600","READ","B",2,95,100,"sona",100,"yes"
"w970403mb","READ","B",2,67,0,"sona",70,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,78,0,"sona",80,"yes"
"w10092569","READ","F",2,26,0,"sona",30,"yes"
"w322833_tr","READ","F",2,30,100,"sona",30,"yes"
"w924600","READ","F",2,57,100,"sona",60,"yes"
"w970403mb","READ","F",2,99,100,"sona",100,"yes"
"w982469AN","READ","F",2,10,100,"sona",10,"yes"
"w10060383","READ","B",2,2,0,"sona",0,"yes"
"w10092569","READ","B",2,56,100,"sona",60,"yes"
"w322833_tr","READ","B",2,45,0,"sona",40,"yes"
"w924600","READ","B",2,35,0,"sona",40,"yes"
"w970403mb","READ","B",2,98,0,"sona",100,"yes"
"w982469AN","READ","B",2,10,100,"sona",10,"yes"
"w10060383","READ","B",2,22,0,"sona",20,"yes"
"w10092569","READ","B",2,100,100,"sona",100,"yes"
"w322833_tr","READ","B",2,55,100,"sona",60,"yes"
"w924600","READ","B",2,3,100,"sona",0,"yes"
"w970403mb","READ","B",2,45,0,"sona",40,"yes"
"w982469AN","READ","B",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,43,0,"sona",40,"yes"
"w10092569","READ","S",2,50,0,"sona",50,"yes"
"w322833_tr","READ","S",2,75,100,"sona",80,"yes"
"w924600","READ","S",2,74,100,"sona",70,"yes"
"w970403mb","READ","S",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","S",2,20,100,"sona",20,"yes"
"w10060383","READ","F",2,87,0,"sona",90,"yes"
"w10092569","READ","F",2,100,100,"sona",100,"yes"
"w322833_tr","READ","F",2,70,0,"sona",70,"yes"
"w924600","READ","F",2,86,0,"sona",90,"yes"
"w970403mb","READ","F",2,78,0,"sona",80,"yes"
"w982469AN","READ","F",2,10,0,"sona",10,"yes"
"w10060383","READ","F",2,67,100,"sona",70,"yes"
"w10092569","READ","F",2,15,100,"sona",20,"yes"
"w322833_tr","READ","F",2,60,100,"sona",60,"yes"
"w924600","READ","F",2,11,100,"sona",10,"yes"
"w970403mb","READ","F",2,56,100,"sona",60,"yes"
"w982469AN","READ","F",2,30,100,"sona",30,"yes"
"w10060383","READ","U",2,55,0,"sona",60,"yes"
"w10092569","READ","U",2,35,0,"sona",40,"yes"
"w322833_tr","READ","U",2,75,0,"sona",80,"yes"
"w924600","READ","U",2,11,0,"sona",10,"yes"
"w970403mb","READ","U",2,98,0,"sona",100,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","B",2,99,0,"sona",100,"yes"
"w10092569","READ","B",2,26,100,"sona",30,"yes"
"w322833_tr","READ","B",2,50,100,"sona",50,"yes"
"w924600","READ","B",2,28,100,"sona",30,"yes"
"w970403mb","READ","B",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","B",2,20,0,"sona",20,"yes"
"w10060383","READ","S",2,54,100,"sona",50,"yes"
"w10092569","READ","S",2,75,100,"sona",80,"yes"
"w322833_tr","READ","S",2,35,0,"sona",40,"yes"
"w924600","READ","S",2,6,0,"sona",10,"yes"
"w970403mb","READ","S",2,65,0,"sona",60,"yes"
"w982469AN","READ","S",2,50,0,"sona",50,"yes"
"w10060383","READ","U",2,70,0,"sona",70,"yes"
"w10092569","READ","U",2,35,100,"sona",40,"yes"
"w322833_tr","READ","U",2,30,0,"sona",30,"yes"
"w924600","READ","U",2,70,0,"sona",70,"yes"
"w970403mb","READ","U",2,NA,0,"sona",NA,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","S",2,78,0,"sona",80,"yes"
"w10092569","READ","S",2,96,100,"sona",100,"yes"
"w322833_tr","READ","S",2,75,100,"sona",80,"yes"
"w924600","READ","S",2,80,100,"sona",80,"yes"
"w970403mb","READ","S",2,90,0,"sona",90,"yes"
"w982469AN","READ","S",2,10,0,"sona",10,"yes"
"w10060383","READ","U",2,81,0,"sona",80,"yes"
"w10092569","READ","U",2,69,0,"sona",70,"yes"
"w322833_tr","READ","U",2,30,0,"sona",30,"yes"
"w924600","READ","U",2,13,0,"sona",10,"yes"
"w970403mb","READ","U",2,65,0,"sona",60,"yes"
"w982469AN","READ","U",2,10,0,"sona",10,"yes"
"w10060383","READ","B",2,67,0,"sona",70,"yes"
"w10092569","READ","B",2,75,0,"sona",80,"yes"
