"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","JOL","Procedure.Trial.Type","Procedure.Shuffle.1","Recall.Response","Recall_Score","platform"
"w927437_AH",201,1,"READ Version A","OLD","SHEARS","SCISSORS","ON2","F","Study Phase2","70","Test","Recall2","scissors",100,"sona"
"w10003113_hkb",212,1,"READ Version A","OLD","SHELL","SHAKE","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",267,1,"READ Version A","OLD","SHELL","SHAKE","ON2","U","Study Phase2","0","Test","Recall2","SHAKE",100,"sona"
"w10006820_KPH",199,1,"READ Version A","OLD","SHELL","SHAKE","ON2","U","Study Phase2",NA,"Test","Recall2","gas",0,"sona"
"w10051663JA",274,1,"READ Version A","OLD","SHELL","SHAKE","ON2","U","Study Phase2","95","Test","Recall2","",0,"sona"
"w927437_AH",255,1,"READ Version A","OLD","SHELL","SHAKE","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10003113_hkb",211,1,"READ Version A","OLD","SHOELACE","TIE","ON2","F","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",277,1,"READ Version A","OLD","SHOELACE","TIE","ON2","F","Study Phase2","90","Test","Recall2","TIE",100,"sona"
"w10006820_KPH",252,1,"READ Version A","OLD","SHOELACE","TIE","ON2","F","Study Phase2","80","Test","Recall2","tie ",100,"sona"
"w10051663JA",277,1,"READ Version A","OLD","SHOELACE","TIE","ON2","F","Study Phase2","43","Test","Recall2","",0,"sona"
"w927437_AH",233,1,"READ Version A","OLD","SHOELACE","TIE","ON2","F","Study Phase2","70","Test","Recall2","tie",100,"sona"
"w10003113_hkb",214,1,"READ Version A","OLD","SLEEP","NAP","ON2","B","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",225,1,"READ Version A","OLD","SLEEP","NAP","ON2","B","Study Phase2","100","Test","Recall2","NAP",100,"sona"
"w10006820_KPH",233,1,"READ Version A","OLD","SLEEP","NAP","ON2","B","Study Phase2","88","Test","Recall2","hours ",0,"sona"
"w10051663JA",206,1,"READ Version A","OLD","SLEEP","NAP","ON2","B","Study Phase2","14","Test","Recall2","nap",100,"sona"
"w927437_AH",240,1,"READ Version A","OLD","SLEEP","NAP","ON2","B","Study Phase2","100","Test","Recall2","tired",0,"sona"
"w10003113_hkb",233,1,"READ Version A","OLD","STAR","ACTRESS","ON2","B","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",230,1,"READ Version A","OLD","STAR","ACTRESS","ON2","B","Study Phase2","90","Test","Recall2","ACTRESS",100,"sona"
"w10006820_KPH",269,1,"READ Version A","OLD","STAR","ACTRESS","ON2","B","Study Phase2","80","Test","Recall2","space",0,"sona"
"w10051663JA",248,1,"READ Version A","OLD","STAR","ACTRESS","ON2","B","Study Phase2","89","Test","Recall2","",0,"sona"
"w927437_AH",198,1,"READ Version A","OLD","STAR","ACTRESS","ON2","B","Study Phase2","60","Test","Recall2","",0,"sona"
"w10003113_hkb",260,1,"READ Version A","OLD","STRETCH","CLOTH","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",260,1,"READ Version A","OLD","STRETCH","CLOTH","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006820_KPH",215,1,"READ Version A","OLD","STRETCH","CLOTH","ON2","U","Study Phase2","3","Test","Recall2","five ",0,"sona"
"w10051663JA",227,1,"READ Version A","OLD","STRETCH","CLOTH","ON2","U","Study Phase2","45","Test","Recall2","cloth",100,"sona"
"w927437_AH",220,1,"READ Version A","OLD","STRETCH","CLOTH","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10003113_hkb",232,1,"READ Version A","OLD","SUN","TAN","ON2","S","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",275,1,"READ Version A","OLD","SUN","TAN","ON2","S","Study Phase2","90","Test","Recall2","TAN",100,"sona"
"w10006820_KPH",261,1,"READ Version A","OLD","SUN","TAN","ON2","S","Study Phase2","80","Test","Recall2","up ",0,"sona"
"w10051663JA",209,1,"READ Version A","OLD","SUN","TAN","ON2","S","Study Phase2","89","Test","Recall2","tan",100,"sona"
"w927437_AH",241,1,"READ Version A","OLD","SUN","TAN","ON2","S","Study Phase2","100","Test","Recall2","",0,"sona"
"w10003113_hkb",239,1,"READ Version A","OLD","TANTRUM","TEMPER","ON2","S","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",266,1,"READ Version A","OLD","TANTRUM","TEMPER","ON2","S","Study Phase2","80","Test","Recall2","TEMPER",100,"sona"
"w10006820_KPH",244,1,"READ Version A","OLD","TANTRUM","TEMPER","ON2","S","Study Phase2","30","Test","Recall2","feud ",0,"sona"
"w10051663JA",239,1,"READ Version A","OLD","TANTRUM","TEMPER","ON2","S","Study Phase2","31","Test","Recall2","temper",100,"sona"
"w927437_AH",206,1,"READ Version A","OLD","TANTRUM","TEMPER","ON2","S","Study Phase2","68","Test","Recall2","temper",100,"sona"
"w10003113_hkb",259,1,"READ Version A","OLD","TEMPERATURE","MORNING","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",226,1,"READ Version A","OLD","TEMPERATURE","MORNING","ON2","U","Study Phase2","80","Test","Recall2","MORNING",100,"sona"
"w10006820_KPH",268,1,"READ Version A","OLD","TEMPERATURE","MORNING","ON2","U","Study Phase2","9","Test","Recall2","control ",0,"sona"
"w10051663JA",230,1,"READ Version A","OLD","TEMPERATURE","MORNING","ON2","U","Study Phase2","39","Test","Recall2","morning",100,"sona"
"w927437_AH",226,1,"READ Version A","OLD","TEMPERATURE","MORNING","ON2","U","Study Phase2","2","Test","Recall2","hot",0,"sona"
"w10003113_hkb",216,1,"READ Version A","OLD","THREAD","THIMBLE","ON2","B","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",250,1,"READ Version A","OLD","THREAD","THIMBLE","ON2","B","Study Phase2","0","Test","Recall2","THIMBLE",100,"sona"
"w10006820_KPH",248,1,"READ Version A","OLD","THREAD","THIMBLE","ON2","B","Study Phase2","5","Test","Recall2","needle ",0,"sona"
"w10051663JA",238,1,"READ Version A","OLD","THREAD","THIMBLE","ON2","B","Study Phase2","32","Test","Recall2","thimble",100,"sona"
"w927437_AH",222,1,"READ Version A","OLD","THREAD","THIMBLE","ON2","B","Study Phase2","0","Test","Recall2","needle",0,"sona"
"w10003113_hkb",198,1,"READ Version A","OLD","TRUTH","LIE","ON2","S","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",262,1,"READ Version A","OLD","TRUTH","LIE","ON2","S","Study Phase2","95","Test","Recall2","LIE",100,"sona"
"w10006820_KPH",222,1,"READ Version A","OLD","TRUTH","LIE","ON2","S","Study Phase2","88","Test","Recall2","dare",0,"sona"
"w10051663JA",241,1,"READ Version A","OLD","TRUTH","LIE","ON2","S","Study Phase2","29","Test","Recall2","lie",100,"sona"
"w927437_AH",245,1,"READ Version A","OLD","TRUTH","LIE","ON2","S","Study Phase2","100","Test","Recall2","lie",100,"sona"
"w10003113_hkb",226,1,"READ Version A","OLD","TURN","FLIP","ON2","B","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",273,1,"READ Version A","OLD","TURN","FLIP","ON2","B","Study Phase2","70","Test","Recall2","FLIP",100,"sona"
"w10006820_KPH",214,1,"READ Version A","OLD","TURN","FLIP","ON2","B","Study Phase2","90","Test","Recall2","around ",0,"sona"
"w10051663JA",273,1,"READ Version A","OLD","TURN","FLIP","ON2","B","Study Phase2","94","Test","Recall2","",0,"sona"
"w927437_AH",266,1,"READ Version A","OLD","TURN","FLIP","ON2","B","Study Phase2","0","Test","Recall2","table",0,"sona"
"w10003113_hkb",228,1,"READ Version A","OLD","VEHICLE","CHARM","ON2","U","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",200,1,"READ Version A","OLD","VEHICLE","CHARM","ON2","U","Study Phase2","20","Test","Recall2","CHARM",100,"sona"
"w10006820_KPH",250,1,"READ Version A","OLD","VEHICLE","CHARM","ON2","U","Study Phase2","6","Test","Recall2","tires ",0,"sona"
"w10051663JA",250,1,"READ Version A","OLD","VEHICLE","CHARM","ON2","U","Study Phase2","77","Test","Recall2","car",0,"sona"
"w927437_AH",208,1,"READ Version A","OLD","VEHICLE","CHARM","ON2","U","Study Phase2","0","Test","Recall2","drive",0,"sona"
"w10003113_hkb",255,1,"READ Version A","OLD","WATER","DRINK","ON2","S","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",259,1,"READ Version A","OLD","WATER","DRINK","ON2","S","Study Phase2","100","Test","Recall2","DRINK",100,"sona"
"w10006820_KPH",243,1,"READ Version A","OLD","WATER","DRINK","ON2","S","Study Phase2","30","Test","Recall2","cooler ",0,"sona"
"w10051663JA",210,1,"READ Version A","OLD","WATER","DRINK","ON2","S","Study Phase2","76","Test","Recall2","",0,"sona"
"w927437_AH",234,1,"READ Version A","OLD","WATER","DRINK","ON2","S","Study Phase2","90","Test","Recall2","drink",100,"sona"
"w10003113_hkb",235,1,"READ Version A","OLD","WRIST","BRACELET","ON2","S","Study Phase2","0","Test","Recall2","",0,"sona"
"w10006452SW",199,1,"READ Version A","OLD","WRIST","BRACELET","ON2","S","Study Phase2","75","Test","Recall2","BRACELT",100,"sona"
"w10006820_KPH",271,1,"READ Version A","OLD","WRIST","BRACELET","ON2","S","Study Phase2","8","Test","Recall2","hand ",0,"sona"
"w10051663JA",212,1,"READ Version A","OLD","WRIST","BRACELET","ON2","S","Study Phase2","55","Test","Recall2","bracelet",100,"sona"
"w927437_AH",212,1,"READ Version A","OLD","WRIST","BRACELET","ON2","S","Study Phase2","39","Test","Recall2","bracelet",100,"sona"
"w10052154_DJM",92,2,"READ Version B","OLD","ADJOURN","END","ON2","F","Study Phase","17","Test","Recall1","BJORN THE FEL-HANDED",0,"sona"
"w10052476_ajh",71,2,"READ Version B","OLD","ADJOURN","END","ON2","F","Study Phase","37","Test","Recall1","END",100,"sona"
"w10054290_kw",56,2,"READ Version B","OLD","ADJOURN","END","ON2","F","Study Phase","0","Test","Recall1","",0,"sona"
"w10052154_DJM",27,2,"READ Version B","OLD","AFFECTION","LOVE","ON2","F","Study Phase","85","Test","Recall1","LOVE",100,"sona"
"w10052476_ajh",90,2,"READ Version B","OLD","AFFECTION","LOVE","ON2","F","Study Phase","99","Test","Recall1","LOVE",100,"sona"
"w10054290_kw",80,2,"READ Version B","OLD","AFFECTION","LOVE","ON2","F","Study Phase","100","Test","Recall1","love",100,"sona"
"w10052154_DJM",43,2,"READ Version B","OLD","ALONE","LONELY","ON2","S","Study Phase","89","Test","Recall1","LONELY",100,"sona"
"w10052476_ajh",101,2,"READ Version B","OLD","ALONE","LONELY","ON2","S","Study Phase","99","Test","Recall1","LONELY",100,"sona"
"w10054290_kw",66,2,"READ Version B","OLD","ALONE","LONELY","ON2","S","Study Phase","100","Test","Recall1","lonely",100,"sona"
"w10052154_DJM",62,2,"READ Version B","OLD","BAD","VILLAIN","ON2","B","Study Phase","88","Test","Recall1","WOLF",0,"sona"
"w10052476_ajh",34,2,"READ Version B","OLD","BAD","VILLAIN","ON2","B","Study Phase","98","Test","Recall1","VILLIAN",100,"sona"
"w10054290_kw",57,2,"READ Version B","OLD","BAD","VILLAIN","ON2","B","Study Phase","100","Test","Recall1","",0,"sona"
"w10052154_DJM",44,2,"READ Version B","OLD","BASEBALL","LEAGUE","ON2","B","Study Phase","100","Test","Recall1","BAT",0,"sona"
"w10052476_ajh",80,2,"READ Version B","OLD","BASEBALL","LEAGUE","ON2","B","Study Phase","90","Test","Recall1","LEAGUE",100,"sona"
"w10054290_kw",72,2,"READ Version B","OLD","BASEBALL","LEAGUE","ON2","B","Study Phase","100","Test","Recall1","bat",0,"sona"
"w10052154_DJM",71,2,"READ Version B","OLD","BEST","FAVORITE","ON2","B","Study Phase","85","Test","Recall1","BUY",0,"sona"
"w10052476_ajh",52,2,"READ Version B","OLD","BEST","FAVORITE","ON2","B","Study Phase","68","Test","Recall1","FAVORITE",100,"sona"
"w10054290_kw",43,2,"READ Version B","OLD","BEST","FAVORITE","ON2","B","Study Phase","100","Test","Recall1","",0,"sona"
"w10052154_DJM",94,2,"READ Version B","OLD","BIRD","PENGUIN","ON2","B","Study Phase","19","Test","Recall1","FLY",0,"sona"
"w10052476_ajh",26,2,"READ Version B","OLD","BIRD","PENGUIN","ON2","B","Study Phase","78","Test","Recall1","TWEET",0,"sona"
"w10054290_kw",100,2,"READ Version B","OLD","BIRD","PENGUIN","ON2","B","Study Phase","0","Test","Recall1","fly",0,"sona"
"w10052154_DJM",48,2,"READ Version B","OLD","BOTH","OUNCE","ON2","U","Study Phase","0","Test","Recall1","NEITHER",0,"sona"
"w10052476_ajh",58,2,"READ Version B","OLD","BOTH","OUNCE","ON2","U","Study Phase","21","Test","Recall1","",0,"sona"
"w10054290_kw",47,2,"READ Version B","OLD","BOTH","OUNCE","ON2","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10052154_DJM",67,2,"READ Version B","OLD","CACTUS","PLANT","ON2","F","Study Phase","85","Test","Recall1","PAIN",0,"sona"
"w10052476_ajh",62,2,"READ Version B","OLD","CACTUS","PLANT","ON2","F","Study Phase","49","Test","Recall1","PLANT",100,"sona"
"w10054290_kw",98,2,"READ Version B","OLD","CACTUS","PLANT","ON2","F","Study Phase","100","Test","Recall1","plant",100,"sona"
"w10052154_DJM",54,2,"READ Version B","OLD","CAKE","CLOTHES","ON2","U","Study Phase","0","Test","Recall1","FAT",0,"sona"
"w10052476_ajh",99,2,"READ Version B","OLD","CAKE","CLOTHES","ON2","U","Study Phase","7","Test","Recall1","CLOTHES",100,"sona"
"w10054290_kw",25,2,"READ Version B","OLD","CAKE","CLOTHES","ON2","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10052154_DJM",73,2,"READ Version B","OLD","CANDLE","WAX","ON2","S","Study Phase","100","Test","Recall1","LIGHT",0,"sona"
"w10052476_ajh",68,2,"READ Version B","OLD","CANDLE","WAX","ON2","S","Study Phase","87","Test","Recall1","WAX",100,"sona"
"w10054290_kw",65,2,"READ Version B","OLD","CANDLE","WAX","ON2","S","Study Phase","100","Test","Recall1","light",0,"sona"
"w10052154_DJM",59,2,"READ Version B","OLD","CAR","WINDSHIELD","ON2","B","Study Phase","100","Test","Recall1","WASH",0,"sona"
"w10052476_ajh",63,2,"READ Version B","OLD","CAR","WINDSHIELD","ON2","B","Study Phase","53","Test","Recall1","WINDSHIELD",100,"sona"
"w10054290_kw",22,2,"READ Version B","OLD","CAR","WINDSHIELD","ON2","B","Study Phase","100","Test","Recall1","vehicle",0,"sona"
"w10052154_DJM",41,2,"READ Version B","OLD","CAT","PANTHER","ON2","B","Study Phase","65","Test","Recall1","DOG",0,"sona"
"w10052476_ajh",76,2,"READ Version B","OLD","CAT","PANTHER","ON2","B","Study Phase","59","Test","Recall1","PET",0,"sona"
"w10054290_kw",90,2,"READ Version B","OLD","CAT","PANTHER","ON2","B","Study Phase","100","Test","Recall1","litter",0,"sona"
"w10052154_DJM",63,2,"READ Version B","OLD","CHERRY","RED","ON2","F","Study Phase","100","Test","Recall1","POPPER",0,"sona"
"w10052476_ajh",70,2,"READ Version B","OLD","CHERRY","RED","ON2","F","Study Phase","89","Test","Recall1","RED",100,"sona"
"w10054290_kw",71,2,"READ Version B","OLD","CHERRY","RED","ON2","F","Study Phase","100","Test","Recall1","red",100,"sona"
"w10052154_DJM",34,2,"READ Version B","OLD","CHILL","COLD","ON2","F","Study Phase","100","Test","Recall1","cold",100,"sona"
"w10052476_ajh",89,2,"READ Version B","OLD","CHILL","COLD","ON2","F","Study Phase","92","Test","Recall1","COLD",100,"sona"
"w10054290_kw",92,2,"READ Version B","OLD","CHILL","COLD","ON2","F","Study Phase","100","Test","Recall1","cold",100,"sona"
"w10052154_DJM",101,2,"READ Version B","OLD","CHOP","CUT","ON2","F","Study Phase","26","Test","Recall1","CHOP",0,"sona"
"w10052476_ajh",36,2,"READ Version B","OLD","CHOP","CUT","ON2","F","Study Phase","99","Test","Recall1","CUT",100,"sona"
"w10054290_kw",36,2,"READ Version B","OLD","CHOP","CUT","ON2","F","Study Phase","100","Test","Recall1","porl",0,"sona"
"w10052154_DJM",30,2,"READ Version B","OLD","CLUE","GAME","ON2","F","Study Phase","65","Test","Recall1","GAME",100,"sona"
"w10052476_ajh",67,2,"READ Version B","OLD","CLUE","GAME","ON2","F","Study Phase","65","Test","Recall1","GAME",100,"sona"
"w10054290_kw",29,2,"READ Version B","OLD","CLUE","GAME","ON2","F","Study Phase","100","Test","Recall1","game",100,"sona"
"w10052154_DJM",38,2,"READ Version B","OLD","CRACKLE","ABLE","ON2","U","Study Phase","25","Test","Recall1","ABLE",100,"sona"
"w10052476_ajh",53,2,"READ Version B","OLD","CRACKLE","ABLE","ON2","U","Study Phase","4","Test","Recall1","LAUGH",0,"sona"
"w10054290_kw",64,2,"READ Version B","OLD","CRACKLE","ABLE","ON2","U","Study Phase","0","Test","Recall1","jack",0,"sona"
"w10052154_DJM",76,2,"READ Version B","OLD","DEAD","COFFIN","ON2","B","Study Phase","100","Test","Recall1","I WISH",0,"sona"
"w10052476_ajh",93,2,"READ Version B","OLD","DEAD","COFFIN","ON2","B","Study Phase","98","Test","Recall1","COFFIN",100,"sona"
"w10054290_kw",52,2,"READ Version B","OLD","DEAD","COFFIN","ON2","B","Study Phase","100","Test","Recall1","coffin",100,"sona"
"w10052154_DJM",22,2,"READ Version B","OLD","DETECTIVE","MYSTERY","ON2","F","Study Phase","100","Test","Recall1","MYSTERY",100,"sona"
"w10052476_ajh",65,2,"READ Version B","OLD","DETECTIVE","MYSTERY","ON2","F","Study Phase","65","Test","Recall1","MYSTERY",100,"sona"
"w10054290_kw",84,2,"READ Version B","OLD","DETECTIVE","MYSTERY","ON2","F","Study Phase","100","Test","Recall1","",0,"sona"
"w10052154_DJM",87,2,"READ Version B","OLD","DINE","EAT","ON2","F","Study Phase","12","Test","Recall1","ENID",0,"sona"
"w10052476_ajh",87,2,"READ Version B","OLD","DINE","EAT","ON2","F","Study Phase","45","Test","Recall1","EAT",100,"sona"
"w10054290_kw",48,2,"READ Version B","OLD","DINE","EAT","ON2","F","Study Phase","100","Test","Recall1","in",0,"sona"
"w10052154_DJM",56,2,"READ Version B","OLD","DOCUMENT","PAPER","ON2","F","Study Phase","66","Test","Recall1","PAPER",100,"sona"
"w10052476_ajh",27,2,"READ Version B","OLD","DOCUMENT","PAPER","ON2","F","Study Phase","89","Test","Recall1","PAPER",100,"sona"
"w10054290_kw",61,2,"READ Version B","OLD","DOCUMENT","PAPER","ON2","F","Study Phase","100","Test","Recall1","paper",100,"sona"
"w10052154_DJM",61,2,"READ Version B","OLD","DRIVER","CAR","ON2","F","Study Phase","93","Test","Recall1","CAR",100,"sona"
"w10052476_ajh",40,2,"READ Version B","OLD","DRIVER","CAR","ON2","F","Study Phase","76","Test","Recall1","CAR",100,"sona"
"w10054290_kw",27,2,"READ Version B","OLD","DRIVER","CAR","ON2","F","Study Phase","100","Test","Recall1","car",100,"sona"
"w10052154_DJM",64,2,"READ Version B","OLD","DRY","WET","ON2","S","Study Phase","100","Test","Recall1","WET",100,"sona"
"w10052476_ajh",75,2,"READ Version B","OLD","DRY","WET","ON2","S","Study Phase","90","Test","Recall1","WET",100,"sona"
"w10054290_kw",87,2,"READ Version B","OLD","DRY","WET","ON2","S","Study Phase","100","Test","Recall1","wet",100,"sona"
"w10052154_DJM",47,2,"READ Version B","OLD","EARTH","GROUND","ON2","S","Study Phase","85","Test","Recall1","GROUND",100,"sona"
"w10052476_ajh",73,2,"READ Version B","OLD","EARTH","GROUND","ON2","S","Study Phase","89","Test","Recall1","GROUND",100,"sona"
"w10054290_kw",28,2,"READ Version B","OLD","EARTH","GROUND","ON2","S","Study Phase","100","Test","Recall1","ground",100,"sona"
"w10052154_DJM",29,2,"READ Version B","OLD","ELEMENT","CARBON","ON2","S","Study Phase","85","Test","Recall1","FIRE",0,"sona"
"w10052476_ajh",97,2,"READ Version B","OLD","ELEMENT","CARBON","ON2","S","Study Phase","54","Test","Recall1","CARBON",100,"sona"
"w10054290_kw",63,2,"READ Version B","OLD","ELEMENT","CARBON","ON2","S","Study Phase","100","Test","Recall1","carbon",100,"sona"
"w10052154_DJM",66,2,"READ Version B","OLD","EVEN","REVENGE","ON2","B","Study Phase","75","Test","Recall1","STEVENS",0,"sona"
"w10052476_ajh",44,2,"READ Version B","OLD","EVEN","REVENGE","ON2","B","Study Phase","57","Test","Recall1","REVENGE",100,"sona"
"w10054290_kw",73,2,"READ Version B","OLD","EVEN","REVENGE","ON2","B","Study Phase","0","Test","Recall1","odd",0,"sona"
"w10052154_DJM",91,2,"READ Version B","OLD","EXTENSION","LONG","ON2","F","Study Phase","16","Test","Recall1","LONG",100,"sona"
"w10052476_ajh",84,2,"READ Version B","OLD","EXTENSION","LONG","ON2","F","Study Phase","63","Test","Recall1","LONG",100,"sona"
"w10054290_kw",86,2,"READ Version B","OLD","EXTENSION","LONG","ON2","F","Study Phase","100","Test","Recall1","long",100,"sona"
"w10052154_DJM",78,2,"READ Version B","OLD","FEUD","FIGHT","ON2","F","Study Phase","3","Test","Recall1","WAR",0,"sona"
"w10052476_ajh",50,2,"READ Version B","OLD","FEUD","FIGHT","ON2","F","Study Phase","87","Test","Recall1","FIGHT",100,"sona"
"w10054290_kw",95,2,"READ Version B","OLD","FEUD","FIGHT","ON2","F","Study Phase","100","Test","Recall1","fight",100,"sona"
"w10052154_DJM",96,2,"READ Version B","OLD","FIGHT","BRAWL","ON2","B","Study Phase","21","Test","Recall1","KISS",0,"sona"
"w10052476_ajh",57,2,"READ Version B","OLD","FIGHT","BRAWL","ON2","B","Study Phase","32","Test","Recall1","RUBLE",0,"sona"
"w10054290_kw",53,2,"READ Version B","OLD","FIGHT","BRAWL","ON2","B","Study Phase","100","Test","Recall1","",0,"sona"
