"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Type","Recall_prompt","ListNum.1","Response"
"READ_JOL A",13,1,3,"BlockProc1","Soon - Belt","U",65,0,5722,"StudyProc3","JOL","Soon - ?",65,"later"
"READ_JOL A",13,1,3,"BlockProc1","Discover - Floor","U",66,20,5768,"StudyProc3","JOL","Discover - ?",66,"find"
"READ_JOL A",13,1,3,"BlockProc1","Death - Business","U",67,0,3936,"StudyProc3","JOL","Death - ?",67,"hear"
"READ_JOL A",13,1,3,"BlockProc1","Debate - Sight","U",68,30,9435,"StudyProc3","JOL","Debate - ?",68,"talk"
"READ_JOL A",13,1,3,"BlockProc1","Artery - Bronze","U",69,10,5987,"StudyProc3","JOL","Artery - ?",69,"liver"
"READ_JOL A",13,1,3,"BlockProc1","Fix - Hand","U",70,75,9912,"StudyProc3","JOL","Fix - ?",70,"hand"
"READ_JOL A",13,1,3,"BlockProc1","Machine - Position","U",71,30,16560,"StudyProc3","JOL","Machine - ?",71,"lift"
"READ_JOL A",13,1,3,"BlockProc1","Happy - Car","U",72,15,11650,"StudyProc3","JOL","Happy - ?",72,"end"
"READ_JOL A",13,1,3,"BlockProc1","Allow - Tuck","U",73,0,4621,"StudyProc3","JOL","Allow - ?",73,"let"
"READ_JOL A",13,1,3,"BlockProc1","Art - Lion","U",74,40,7240,"StudyProc3","JOL","Art - ?",74,"lion"
"READ_JOL A",13,1,3,"BlockProc1","Strong - Accident","U",75,0,7488,"StudyProc3","JOL","Strong - ?",75,"lift"
"READ_JOL A",13,1,3,"BlockProc1","Sugar - Riddle","U",76,10,4490,"StudyProc3","JOL","Sugar - ?",76,"sweet"
"READ_JOL A",13,1,3,"BlockProc1","Valley - Add","U",77,10,6197,"StudyProc3","JOL","Valley - ?",77,"hide"
"READ_JOL A",13,1,3,"BlockProc1","Cash - Would","U",78,10,12233,"StudyProc3","JOL","Cash - ?",78,"amount"
"READ_JOL A",13,1,3,"BlockProc1","Hide - Sick","U",79,15,10162,"StudyProc3","JOL","Hide - ?",79,"out"
"READ_JOL A",13,1,3,"BlockProc1","King - Vase","U",80,0,8234,"StudyProc3","JOL","King - ?",80,"vase"
"IS_JOL A",17,1,3,"BlockProc1","Hornet - Sting","F",6,NA,NA,"StudyProc7","JOL","Hornet - ?",6,"wasp"
"IS_JOL A",17,1,3,"BlockProc1","Bitter - Cold","F",7,NA,NA,"StudyProc7","JOL","Bitter - ?",7,"good"
"IS_JOL A",17,1,3,"BlockProc1","Root - Plant","F",8,NA,NA,"StudyProc7","JOL","Root - ?",8,"plant"
"IS_JOL A",17,1,3,"BlockProc1","Swan - Bird","F",9,NA,NA,"StudyProc7","JOL","Swan - ?",9,"bird"
"IS_JOL A",17,1,3,"BlockProc1","Paw - Dog","F",10,NA,NA,"StudyProc7","JOL","Paw - ?",10,"dog"
"IS_JOL A",17,1,3,"BlockProc1","Way - Out","F",11,NA,NA,"StudyProc7","JOL","Way - ?",11,"out"
"IS_JOL A",17,1,3,"BlockProc1","Hygiene - Clean","F",12,NA,NA,"StudyProc7","JOL","Hygiene - ?",12,"clean"
"IS_JOL A",17,1,3,"BlockProc1","Bridge - Water","F",13,NA,NA,"StudyProc7","JOL","Bridge - ?",13,"wat"
"IS_JOL A",17,1,3,"BlockProc1","Geology - Rock","F",14,NA,NA,"StudyProc7","JOL","Geology - ?",14,"rock"
"IS_JOL A",17,1,3,"BlockProc1","Revolution - War","F",15,NA,NA,"StudyProc7","JOL","Revolution - ?",15,"war"
"IS_JOL A",17,1,3,"BlockProc1","Discussion - Talk","F",16,NA,NA,"StudyProc7","JOL","Discussion - ?",16,"talk"
"IS_JOL A",17,1,3,"BlockProc1","Herd - Cow","F",17,NA,NA,"StudyProc7","JOL","Herd - ?",17,"cow"
"IS_JOL A",17,1,3,"BlockProc1","Credit - Card","F",18,NA,NA,"StudyProc7","JOL","Credit - ?",18,"card"
"IS_JOL A",17,1,3,"BlockProc1","Orchid - Flower","F",19,NA,NA,"StudyProc7","JOL","Orchid - ?",19,"flowe"
"IS_JOL A",17,1,3,"BlockProc1","Tuna - Fish","F",20,NA,NA,"StudyProc7","JOL","Tuna - ?",20,"fish"
"IS_JOL A",17,1,3,"BlockProc1","Full - Enough","B",21,NA,NA,"StudyProc7","JOL","Full - ?",21,"enough"
"IS_JOL A",17,1,3,"BlockProc1","Drink - Sip","B",22,NA,NA,"StudyProc7","JOL","Drink - ?",22,"sip"
"IS_JOL A",17,1,3,"BlockProc1","Dark - Cave","B",23,NA,NA,"StudyProc7","JOL","Dark - ?",23,"cave"
"IS_JOL A",17,1,3,"BlockProc1","Take - Seize","B",24,NA,NA,"StudyProc7","JOL","Take - ?",24,"grab"
"IS_JOL A",17,1,3,"BlockProc1","Height - Growth","B",25,NA,NA,"StudyProc7","JOL","Height - ?",25,"growth"
"IS_JOL A",17,1,3,"BlockProc1","Sentence - Word","B",26,NA,NA,"StudyProc7","JOL","Sentence - ?",26,"word"
"IS_JOL A",17,1,3,"BlockProc1","Bug - Wasp","B",27,NA,NA,"StudyProc7","JOL","Bug - ?",27,"idk"
"IS_JOL A",17,1,3,"BlockProc1","Math - Division","B",28,NA,NA,"StudyProc7","JOL","Math - ?",28,"division"
"IS_JOL A",17,1,3,"BlockProc1","Law - Attorney","B",29,NA,NA,"StudyProc7","JOL","Law - ?",29,"attorney"
"IS_JOL A",17,1,3,"BlockProc1","Great - Fantastic","B",30,NA,NA,"StudyProc7","JOL","Great - ?",30,"nic"
"IS_JOL A",17,1,3,"BlockProc1","Key - Latch","B",31,NA,NA,"StudyProc7","JOL","Key - ?",31,"latch"
"IS_JOL A",17,1,3,"BlockProc1","Hot - Chili","B",32,NA,NA,"StudyProc7","JOL","Hot - ?",32,"chili"
"IS_JOL A",17,1,3,"BlockProc1","Ball - Racket","B",33,NA,NA,"StudyProc7","JOL","Ball - ?",33,"baseball"
"IS_JOL A",17,1,3,"BlockProc1","Work - Chore","B",34,NA,NA,"StudyProc7","JOL","Work - ?",34,"chore"
"IS_JOL A",17,1,3,"BlockProc1","Hunger - Famine","B",35,NA,NA,"StudyProc7","JOL","Hunger - ?",35,"starve"
"IS_JOL A",17,1,3,"BlockProc1","Sleep - Drowsy","B",36,NA,NA,"StudyProc7","JOL","Sleep - ?",36,"tired"
"IS_JOL A",17,1,3,"BlockProc1","Smell - Stench","B",37,NA,NA,"StudyProc7","JOL","Smell - ?",37,"sting"
"IS_JOL A",17,1,3,"BlockProc1","Clothes - Attire","B",38,NA,NA,"StudyProc7","JOL","Clothes - ?",38,"attire"
"IS_JOL A",17,1,3,"BlockProc1","Plane - Pilot","B",39,NA,NA,"StudyProc7","JOL","Plane - ?",39,"pilot"
"IS_JOL A",17,1,3,"BlockProc1","Fire - Blaze","B",40,NA,NA,"StudyProc7","JOL","Fire - ?",40,"blaze"
"IS_JOL A",17,1,3,"BlockProc1","Due - Assignment","S",41,89,7883,"StudyProc3","JOL","Due - ?",41,"assignment"
"IS_JOL A",17,1,3,"BlockProc1","Number - Amount","S",42,67,6525,"StudyProc3","JOL","Number - ?",42,"bank"
"IS_JOL A",17,1,3,"BlockProc1","Location - Site","S",43,60,13735,"StudyProc3","JOL","Location - ?",43,"site"
"IS_JOL A",17,1,3,"BlockProc1","Dump - Waste","S",44,80,12575,"StudyProc3","JOL","Dump - ?",44,"waste"
"IS_JOL A",17,1,3,"BlockProc1","Trial - Jury","S",45,76,5976,"StudyProc3","JOL","Trial - ?",45,"jury"
"IS_JOL A",17,1,3,"BlockProc1","Architecture - Design","S",46,85,14951,"StudyProc3","JOL","Architecture - ?",46,"design"
"IS_JOL A",17,1,3,"BlockProc1","Grill - Bar","S",47,60,8424,"StudyProc3","JOL","Grill - ?",47,"bar"
"IS_JOL A",17,1,3,"BlockProc1","Kidney - Liver","S",48,76,12201,"StudyProc3","JOL","Kidney - ?",48,"liver"
"IS_JOL A",17,1,3,"BlockProc1","Begin - End","S",49,95,6494,"StudyProc3","JOL","Begin - ?",49,"end"
"IS_JOL A",17,1,3,"BlockProc1","Blow - Wind","S",50,70,5278,"StudyProc3","JOL","Blow - ?",50,"wind"
"IS_JOL A",17,1,3,"BlockProc1","Pop - Soda","S",51,100,6270,"StudyProc3","JOL","Pop - ?",51,"music"
"IS_JOL A",17,1,3,"BlockProc1","Wine - Cheese","S",52,67,14299,"StudyProc3","JOL","Wine - ?",52,"cheese"
"IS_JOL A",17,1,3,"BlockProc1","Bathroom - Toilet","S",53,80,15423,"StudyProc3","JOL","Bathroom - ?",53,"toliet"
"IS_JOL A",17,1,3,"BlockProc1","Lettuce - Salad","S",54,86,6291,"StudyProc3","JOL","Lettuce - ?",54,"salad"
"IS_JOL A",17,1,3,"BlockProc1","Shoe - Foot","S",55,90,4217,"StudyProc3","JOL","Shoe - ?",55,"foot"
"IS_JOL A",17,1,3,"BlockProc1","Past - Future","S",56,90,10091,"StudyProc3","JOL","Past - ?",56,"future"
"IS_JOL A",17,1,3,"BlockProc1","Choice - Decision","S",57,89,11462,"StudyProc3","JOL","Choice - ?",57,"deision"
"IS_JOL A",17,1,3,"BlockProc1","Honey - Bee","S",58,90,10581,"StudyProc3","JOL","Honey - ?",58,"bee"
"IS_JOL A",17,1,3,"BlockProc1","Baby - Child","S",59,80,4776,"StudyProc3","JOL","Baby - ?",59,"child"
"IS_JOL A",17,1,3,"BlockProc1","Circle - Round","S",60,95,6997,"StudyProc3","JOL","Circle - ?",60,"round"
"IS_JOL A",17,1,3,"BlockProc1","Pusher - Clutter","U",61,34,12593,"StudyProc3","JOL","Pusher - ?",61,"fixer"
"IS_JOL A",17,1,3,"BlockProc1","Dietary - Slacking","U",62,45,10109,"StudyProc3","JOL","Dietary - ?",62,"slacking"
"IS_JOL A",17,1,3,"BlockProc1","Park - Hungry","U",63,34,9062,"StudyProc3","JOL","Park - ?",63,"drive"
"IS_JOL A",17,1,3,"BlockProc1","Lift - Woman","U",64,30,20605,"StudyProc3","JOL","Lift - ?",64,"woman"
"IS_JOL A",17,1,3,"BlockProc1","Soon - Belt","U",65,10,12863,"StudyProc3","JOL","Soon - ?",65,"take"
"IS_JOL A",17,1,3,"BlockProc1","Discover - Floor","U",66,35,7155,"StudyProc3","JOL","Discover - ?",66,"find"
"IS_JOL A",17,1,3,"BlockProc1","Death - Business","U",67,15,5787,"StudyProc3","JOL","Death - ?",67,"life"
"IS_JOL A",17,1,3,"BlockProc1","Debate - Sight","U",68,30,10153,"StudyProc3","JOL","Debate - ?",68,"write"
"IS_JOL A",17,1,3,"BlockProc1","Artery - Bronze","U",69,24,9552,"StudyProc3","JOL","Artery - ?",69,"food"
"IS_JOL A",17,1,3,"BlockProc1","Fix - Hand","U",70,70,11392,"StudyProc3","JOL","Fix - ?",70,"hand"
"IS_JOL A",17,1,3,"BlockProc1","Machine - Position","U",71,45,18576,"StudyProc3","JOL","Machine - ?",71,"sit"
"IS_JOL A",17,1,3,"BlockProc1","Happy - Car","U",72,55,16080,"StudyProc3","JOL","Happy - ?",72,"jpy"
"IS_JOL A",17,1,3,"BlockProc1","Allow - Tuck","U",73,23,14365,"StudyProc3","JOL","Allow - ?",73,"stp"
"IS_JOL A",17,1,3,"BlockProc1","Art - Lion","U",74,65,22267,"StudyProc3","JOL","Art - ?",74,"ban"
"IS_JOL A",17,1,3,"BlockProc1","Strong - Accident","U",75,45,21821,"StudyProc3","JOL","Strong - ?",75,"lift"
"IS_JOL A",17,1,3,"BlockProc1","Sugar - Riddle","U",76,40,31137,"StudyProc3","JOL","Sugar - ?",76,"cane"
"IS_JOL A",17,1,3,"BlockProc1","Valley - Add","U",77,25,10884,"StudyProc3","JOL","Valley - ?",77,"math"
"IS_JOL A",17,1,3,"BlockProc1","Cash - Would","U",78,15,7834,"StudyProc3","JOL","Cash - ?",78,"money"
"IS_JOL A",17,1,3,"BlockProc1","Hide - Sick","U",79,20,26070,"StudyProc3","JOL","Hide - ?",79,"site"
"IS_JOL A",17,1,3,"BlockProc1","King - Vase","U",80,10,7704,"StudyProc3","JOL","King - ?",80,"vase"
"RL_JOL A",21,1,3,"BlockProc1","Hornet - Sting","F",6,NA,NA,"StudyProc7","JOL","Hornet - ?",6,"bug"
"RL_JOL A",21,1,3,"BlockProc1","Bitter - Cold","F",7,NA,NA,"StudyProc7","JOL","Bitter - ?",7,"cold"
"RL_JOL A",21,1,3,"BlockProc1","Root - Plant","F",8,NA,NA,"StudyProc7","JOL","Root - ?",8,"plant"
"RL_JOL A",21,1,3,"BlockProc1","Swan - Bird","F",9,NA,NA,"StudyProc7","JOL","Swan - ?",9,"bird"
"RL_JOL A",21,1,3,"BlockProc1","Paw - Dog","F",10,NA,NA,"StudyProc7","JOL","Paw - ?",10,"dog"
"RL_JOL A",21,1,3,"BlockProc1","Way - Out","F",11,NA,NA,"StudyProc7","JOL","Way - ?",11,"out"
"RL_JOL A",21,1,3,"BlockProc1","Hygiene - Clean","F",12,NA,NA,"StudyProc7","JOL","Hygiene - ?",12,"clean"
"RL_JOL A",21,1,3,"BlockProc1","Bridge - Water","F",13,NA,NA,"StudyProc7","JOL","Bridge - ?",13,"water"
"RL_JOL A",21,1,3,"BlockProc1","Geology - Rock","F",14,NA,NA,"StudyProc7","JOL","Geology - ?",14,"rocks"
"RL_JOL A",21,1,3,"BlockProc1","Revolution - War","F",15,NA,NA,"StudyProc7","JOL","Revolution - ?",15,"war"
"RL_JOL A",21,1,3,"BlockProc1","Discussion - Talk","F",16,NA,NA,"StudyProc7","JOL","Discussion - ?",16,"talk"
"RL_JOL A",21,1,3,"BlockProc1","Herd - Cow","F",17,NA,NA,"StudyProc7","JOL","Herd - ?",17,"cow"
"RL_JOL A",21,1,3,"BlockProc1","Credit - Card","F",18,NA,NA,"StudyProc7","JOL","Credit - ?",18,"card"
"RL_JOL A",21,1,3,"BlockProc1","Orchid - Flower","F",19,NA,NA,"StudyProc7","JOL","Orchid - ?",19,"flower"
"RL_JOL A",21,1,3,"BlockProc1","Tuna - Fish","F",20,NA,NA,"StudyProc7","JOL","Tuna - ?",20,"fish"
"RL_JOL A",21,1,3,"BlockProc1","Full - Enough","B",21,NA,NA,"StudyProc7","JOL","Full - ?",21,"enough"
"RL_JOL A",21,1,3,"BlockProc1","Drink - Sip","B",22,NA,NA,"StudyProc7","JOL","Drink - ?",22,"sip"
"RL_JOL A",21,1,3,"BlockProc1","Dark - Cave","B",23,NA,NA,"StudyProc7","JOL","Dark - ?",23,"cave"
"RL_JOL A",21,1,3,"BlockProc1","Take - Seize","B",24,NA,NA,"StudyProc7","JOL","Take - ?",24,"grab"
"RL_JOL A",21,1,3,"BlockProc1","Height - Growth","B",25,NA,NA,"StudyProc7","JOL","Height - ?",25,"growth"
"RL_JOL A",21,1,3,"BlockProc1","Sentence - Word","B",26,NA,NA,"StudyProc7","JOL","Sentence - ?",26,"words"
"RL_JOL A",21,1,3,"BlockProc1","Bug - Wasp","B",27,NA,NA,"StudyProc7","JOL","Bug - ?",27,"wasp"
"RL_JOL A",21,1,3,"BlockProc1","Math - Division","B",28,NA,NA,"StudyProc7","JOL","Math - ?",28,"division"
"RL_JOL A",21,1,3,"BlockProc1","Law - Attorney","B",29,NA,NA,"StudyProc7","JOL","Law - ?",29,"attorney"
"RL_JOL A",21,1,3,"BlockProc1","Great - Fantastic","B",30,NA,NA,"StudyProc7","JOL","Great - ?",30,"fantastic"
"RL_JOL A",21,1,3,"BlockProc1","Key - Latch","B",31,NA,NA,"StudyProc7","JOL","Key - ?",31,"latch"
"RL_JOL A",21,1,3,"BlockProc1","Hot - Chili","B",32,NA,NA,"StudyProc7","JOL","Hot - ?",32,"heat"
"RL_JOL A",21,1,3,"BlockProc1","Ball - Racket","B",33,NA,NA,"StudyProc7","JOL","Ball - ?",33,"bat"
"RL_JOL A",21,1,3,"BlockProc1","Work - Chore","B",34,NA,NA,"StudyProc7","JOL","Work - ?",34,"wage"
"RL_JOL A",21,1,3,"BlockProc1","Hunger - Famine","B",35,NA,NA,"StudyProc7","JOL","Hunger - ?",35,"famine"
"RL_JOL A",21,1,3,"BlockProc1","Sleep - Drowsy","B",36,NA,NA,"StudyProc7","JOL","Sleep - ?",36,"drousy"
"RL_JOL A",21,1,3,"BlockProc1","Smell - Stench","B",37,NA,NA,"StudyProc7","JOL","Smell - ?",37,"stench"
"RL_JOL A",21,1,3,"BlockProc1","Clothes - Attire","B",38,NA,NA,"StudyProc7","JOL","Clothes - ?",38,"attire"
"RL_JOL A",21,1,3,"BlockProc1","Plane - Pilot","B",39,NA,NA,"StudyProc7","JOL","Plane - ?",39,"pilot"
"RL_JOL A",21,1,3,"BlockProc1","Fire - Blaze","B",40,NA,NA,"StudyProc7","JOL","Fire - ?",40,"blaze"
"RL_JOL A",21,1,3,"BlockProc1","Due - Assignment","S",41,100,4119,"StudyProc3","JOL","Due - ?",41,"assignment"
"RL_JOL A",21,1,3,"BlockProc1","Number - Amount","S",42,100,5149,"StudyProc3","JOL","Number - ?",42,"amount"
"RL_JOL A",21,1,3,"BlockProc1","Location - Site","S",43,67,4611,"StudyProc3","JOL","Location - ?",43,"site"
"RL_JOL A",21,1,3,"BlockProc1","Dump - Waste","S",44,100,4253,"StudyProc3","JOL","Dump - ?",44,"waste"
"RL_JOL A",21,1,3,"BlockProc1","Trial - Jury","S",45,100,3950,"StudyProc3","JOL","Trial - ?",45,"jury"
"RL_JOL A",21,1,3,"BlockProc1","Architecture - Design","S",46,100,6758,"StudyProc3","JOL","Architecture - ?",46,"design"
"RL_JOL A",21,1,3,"BlockProc1","Grill - Bar","S",47,85,7855,"StudyProc3","JOL","Grill - ?",47,"bar"
"RL_JOL A",21,1,3,"BlockProc1","Kidney - Liver","S",48,75,4929,"StudyProc3","JOL","Kidney - ?",48,"liver"
"RL_JOL A",21,1,3,"BlockProc1","Begin - End","S",49,100,4144,"StudyProc3","JOL","Begin - ?",49,"end"
"RL_JOL A",21,1,3,"BlockProc1","Blow - Wind","S",50,100,5340,"StudyProc3","JOL","Blow - ?",50,""
"RL_JOL A",21,1,3,"BlockProc1","Pop - Soda","S",51,100,2620,"StudyProc3","JOL","Pop - ?",51,"soda"
"RL_JOL A",21,1,3,"BlockProc1","Wine - Cheese","S",52,100,3650,"StudyProc3","JOL","Wine - ?",52,"cheese"
"RL_JOL A",21,1,3,"BlockProc1","Bathroom - Toilet","S",53,100,5198,"StudyProc3","JOL","Bathroom - ?",53,"toilet"
"RL_JOL A",21,1,3,"BlockProc1","Lettuce - Salad","S",54,100,4168,"StudyProc3","JOL","Lettuce - ?",54,"salad"
"RL_JOL A",21,1,3,"BlockProc1","Shoe - Foot","S",55,100,4541,"StudyProc3","JOL","Shoe - ?",55,"foot"
"RL_JOL A",21,1,3,"BlockProc1","Past - Future","S",56,100,3346,"StudyProc3","JOL","Past - ?",56,"future"
"RL_JOL A",21,1,3,"BlockProc1","Choice - Decision","S",57,100,5175,"StudyProc3","JOL","Choice - ?",57,"decision"
"RL_JOL A",21,1,3,"BlockProc1","Honey - Bee","S",58,100,4438,"StudyProc3","JOL","Honey - ?",58,"bee"
"RL_JOL A",21,1,3,"BlockProc1","Baby - Child","S",59,100,3644,"StudyProc3","JOL","Baby - ?",59,"child"
"RL_JOL A",21,1,3,"BlockProc1","Circle - Round","S",60,90,4813,"StudyProc3","JOL","Circle - ?",60,"round"
"RL_JOL A",21,1,3,"BlockProc1","Pusher - Clutter","U",61,25,7159,"StudyProc3","JOL","Pusher - ?",61,"staller"
"RL_JOL A",21,1,3,"BlockProc1","Dietary - Slacking","U",62,25,6333,"StudyProc3","JOL","Dietary - ?",62,"lack"
"RL_JOL A",21,1,3,"BlockProc1","Park - Hungry","U",63,50,5886,"StudyProc3","JOL","Park - ?",63,"hunger"
"RL_JOL A",21,1,3,"BlockProc1","Lift - Woman","U",64,45,9542,"StudyProc3","JOL","Lift - ?",64,"woman"
"RL_JOL A",21,1,3,"BlockProc1","Soon - Belt","U",65,10,7614,"StudyProc3","JOL","Soon - ?",65,"later"
"RL_JOL A",21,1,3,"BlockProc1","Discover - Floor","U",66,30,11006,"StudyProc3","JOL","Discover - ?",66,"floor"
"RL_JOL A",21,1,3,"BlockProc1","Death - Business","U",67,25,13059,"StudyProc3","JOL","Death - ?",67,"business"
"RL_JOL A",21,1,3,"BlockProc1","Debate - Sight","U",68,50,7210,"StudyProc3","JOL","Debate - ?",68,"see"
"RL_JOL A",21,1,3,"BlockProc1","Artery - Bronze","U",69,10,8784,"StudyProc3","JOL","Artery - ?",69,""
"RL_JOL A",21,1,3,"BlockProc1","Fix - Hand","U",70,100,4639,"StudyProc3","JOL","Fix - ?",70,"hands"
"RL_JOL A",21,1,3,"BlockProc1","Machine - Position","U",71,65,6848,"StudyProc3","JOL","Machine - ?",71,"position"
"RL_JOL A",21,1,3,"BlockProc1","Happy - Car","U",72,35,5614,"StudyProc3","JOL","Happy - ?",72,""
"RL_JOL A",21,1,3,"BlockProc1","Allow - Tuck","U",73,45,13679,"StudyProc3","JOL","Allow - ?",73,""
"RL_JOL A",21,1,3,"BlockProc1","Art - Lion","U",74,45,16353,"StudyProc3","JOL","Art - ?",74,"lion"
"RL_JOL A",21,1,3,"BlockProc1","Strong - Accident","U",75,10,5961,"StudyProc3","JOL","Strong - ?",75,""
"RL_JOL A",21,1,3,"BlockProc1","Sugar - Riddle","U",76,35,11742,"StudyProc3","JOL","Sugar - ?",76,""
"RL_JOL A",21,1,3,"BlockProc1","Valley - Add","U",77,15,9416,"StudyProc3","JOL","Valley - ?",77,"add"
"RL_JOL A",21,1,3,"BlockProc1","Cash - Would","U",78,50,8883,"StudyProc3","JOL","Cash - ?",78,"wage"
"RL_JOL A",21,1,3,"BlockProc1","Hide - Sick","U",79,45,8651,"StudyProc3","JOL","Hide - ?",79,"side"
"RL_JOL A",21,1,3,"BlockProc1","King - Vase","U",80,10,5338,"StudyProc3","JOL","King - ?",80,"crown"
"READ_JOL A",25,1,3,"BlockProc1","Hornet - Sting","F",6,NA,NA,"StudyProc7","JOL","Hornet - ?",6,"sting"
"READ_JOL A",25,1,3,"BlockProc1","Bitter - Cold","F",7,NA,NA,"StudyProc7","JOL","Bitter - ?",7,"sweet"
"READ_JOL A",25,1,3,"BlockProc1","Root - Plant","F",8,NA,NA,"StudyProc7","JOL","Root - ?",8,"tree"
"READ_JOL A",25,1,3,"BlockProc1","Swan - Bird","F",9,NA,NA,"StudyProc7","JOL","Swan - ?",9,"duck"
"READ_JOL A",25,1,3,"BlockProc1","Paw - Dog","F",10,NA,NA,"StudyProc7","JOL","Paw - ?",10,"dog"
"READ_JOL A",25,1,3,"BlockProc1","Way - Out","F",11,NA,NA,"StudyProc7","JOL","Way - ?",11,"maker"
"READ_JOL A",25,1,3,"BlockProc1","Hygiene - Clean","F",12,NA,NA,"StudyProc7","JOL","Hygiene - ?",12,"clean"
"READ_JOL A",25,1,3,"BlockProc1","Bridge - Water","F",13,NA,NA,"StudyProc7","JOL","Bridge - ?",13,"water"
"READ_JOL A",25,1,3,"BlockProc1","Geology - Rock","F",14,NA,NA,"StudyProc7","JOL","Geology - ?",14,"rock"
"READ_JOL A",25,1,3,"BlockProc1","Revolution - War","F",15,NA,NA,"StudyProc7","JOL","Revolution - ?",15,"evolve"
"READ_JOL A",25,1,3,"BlockProc1","Discussion - Talk","F",16,NA,NA,"StudyProc7","JOL","Discussion - ?",16,"board"
"READ_JOL A",25,1,3,"BlockProc1","Herd - Cow","F",17,NA,NA,"StudyProc7","JOL","Herd - ?",17,"lion"
"READ_JOL A",25,1,3,"BlockProc1","Credit - Card","F",18,NA,NA,"StudyProc7","JOL","Credit - ?",18,"debit"
"READ_JOL A",25,1,3,"BlockProc1","Orchid - Flower","F",19,NA,NA,"StudyProc7","JOL","Orchid - ?",19,"flower"
"READ_JOL A",25,1,3,"BlockProc1","Tuna - Fish","F",20,NA,NA,"StudyProc7","JOL","Tuna - ?",20,"fish"
"READ_JOL A",25,1,3,"BlockProc1","Full - Enough","B",21,NA,NA,"StudyProc7","JOL","Full - ?",21,"empty"
"READ_JOL A",25,1,3,"BlockProc1","Drink - Sip","B",22,NA,NA,"StudyProc7","JOL","Drink - ?",22,"water"
"READ_JOL A",25,1,3,"BlockProc1","Dark - Cave","B",23,NA,NA,"StudyProc7","JOL","Dark - ?",23,"light"
"READ_JOL A",25,1,3,"BlockProc1","Take - Seize","B",24,NA,NA,"StudyProc7","JOL","Take - ?",24,"choose"
"READ_JOL A",25,1,3,"BlockProc1","Height - Growth","B",25,NA,NA,"StudyProc7","JOL","Height - ?",25,"tall"
"READ_JOL A",25,1,3,"BlockProc1","Sentence - Word","B",26,NA,NA,"StudyProc7","JOL","Sentence - ?",26,"complet"
"READ_JOL A",25,1,3,"BlockProc1","Bug - Wasp","B",27,NA,NA,"StudyProc7","JOL","Bug - ?",27,"wasp"
"READ_JOL A",25,1,3,"BlockProc1","Math - Division","B",28,NA,NA,"StudyProc7","JOL","Math - ?",28,"english"
"READ_JOL A",25,1,3,"BlockProc1","Law - Attorney","B",29,NA,NA,"StudyProc7","JOL","Law - ?",29,"rights"
"READ_JOL A",25,1,3,"BlockProc1","Great - Fantastic","B",30,NA,NA,"StudyProc7","JOL","Great - ?",30,"boring"
"READ_JOL A",25,1,3,"BlockProc1","Key - Latch","B",31,NA,NA,"StudyProc7","JOL","Key - ?",31,"word"
"READ_JOL A",25,1,3,"BlockProc1","Hot - Chili","B",32,NA,NA,"StudyProc7","JOL","Hot - ?",32,"chill"
"READ_JOL A",25,1,3,"BlockProc1","Ball - Racket","B",33,NA,NA,"StudyProc7","JOL","Ball - ?",33,"soccer"
"READ_JOL A",25,1,3,"BlockProc1","Work - Chore","B",34,NA,NA,"StudyProc7","JOL","Work - ?",34,"harder"
"READ_JOL A",25,1,3,"BlockProc1","Hunger - Famine","B",35,NA,NA,"StudyProc7","JOL","Hunger - ?",35,"eat"
"READ_JOL A",25,1,3,"BlockProc1","Sleep - Drowsy","B",36,NA,NA,"StudyProc7","JOL","Sleep - ?",36,"wake"
"READ_JOL A",25,1,3,"BlockProc1","Smell - Stench","B",37,NA,NA,"StudyProc7","JOL","Smell - ?",37,"stink"
"READ_JOL A",25,1,3,"BlockProc1","Clothes - Attire","B",38,NA,NA,"StudyProc7","JOL","Clothes - ?",38,"pant"
"READ_JOL A",25,1,3,"BlockProc1","Plane - Pilot","B",39,NA,NA,"StudyProc7","JOL","Plane - ?",39,"crash"
"READ_JOL A",25,1,3,"BlockProc1","Fire - Blaze","B",40,NA,NA,"StudyProc7","JOL","Fire - ?",40,"wall"
"READ_JOL A",25,1,3,"BlockProc1","Due - Assignment","S",41,99,2466,"StudyProc3","JOL","Due - ?",41,"assignmentt"
"READ_JOL A",25,1,3,"BlockProc1","Number - Amount","S",42,99,3064,"StudyProc3","JOL","Number - ?",42,"letter"
"READ_JOL A",25,1,3,"BlockProc1","Location - Site","S",43,88,3706,"StudyProc3","JOL","Location - ?",43,"place"
"READ_JOL A",25,1,3,"BlockProc1","Dump - Waste","S",44,88,3040,"StudyProc3","JOL","Dump - ?",44,"waste"
"READ_JOL A",25,1,3,"BlockProc1","Trial - Jury","S",45,78,3709,"StudyProc3","JOL","Trial - ?",45,"law"
"READ_JOL A",25,1,3,"BlockProc1","Architecture - Design","S",46,50,4661,"StudyProc3","JOL","Architecture - ?",46,"business"
"READ_JOL A",25,1,3,"BlockProc1","Grill - Bar","S",47,74,3890,"StudyProc3","JOL","Grill - ?",47,"cook"
"READ_JOL A",25,1,3,"BlockProc1","Kidney - Liver","S",48,88,5215,"StudyProc3","JOL","Kidney - ?",48,"liver"
