"ExperimentName","Subject","Direction","JOL","RT","recall_cue","Recall_Response","sorted_JOL_CUE","sorted_JOL_TARGET","percent_match","scored"
"READ_JOL A",25,"S",4,7323,"Mason","jar","Mason","jar",100,1
"READ_JOL A",25,"S",88,5998,"Candle","hot","Candle","wax",0,0
"READ_JOL A",25,"S",88,1964,"Wrist","bracelet","Wrist","bracelet",100,1
"READ_JOL A",25,"S",5,2950,"Element","carbon","Element","carbon",100,1
"READ_JOL A",25,"S",99,2712,"Gone","have","Gone","away",0,0
"READ_JOL A",25,"S",100,5607,"Water","milk","Water","drink",0,0
"READ_JOL A",25,"S",88,7191,"Earth","round","Earth","ground",120,1
"READ_JOL A",25,"S",99,4387,"Alone","lonely","Alone","lonely",100,1
"READ_JOL A",25,"S",66,5063,"Dry","hoit","Dry","wet",0,0
"READ_JOL A",25,"S",100,4619,"Safety","seatbelt","Safety","seatbelt",100,1
"READ_JOL A",25,"S",66,2859,"Truth","honset","Truth","lie",0,0
"READ_JOL A",25,"S",88,5113,"Phone","communication","Phone","communicatio",0,0
"READ_JOL A",25,"S",88,3785,"Rod","reel","Rod","reel",100,1
"READ_JOL A",25,"S",66,5916,"Flea","tick","Flea","tick",100,1
"READ_JOL A",25,"S",99,2631,"Loud","cloud","Loud","noise",0,0
"READ_JOL A",25,"S",66,3461,"Own","have","Own","have",100,1
"READ_JOL A",25,"S",99,2952,"Tantrum","temperature","Tantrum","temper",0,0
"READ_JOL A",25,"S",77,2240,"Sun","tan","Sun","tan",100,1
"READ_JOL A",25,"U",23,4523,"Justice","right","Justice","maroon",0,0
"READ_JOL A",25,"U",88,4183,"Stretch","cloth","Stretch","cloth",100,1
"READ_JOL A",25,"U",77,8029,"Give","away","Give","steak",0,0
"READ_JOL A",25,"U",55,5207,"Maze","find","Maze","election",0,0
"READ_JOL A",25,"U",11,3595,"Vehicle","car","Vehicle","charm",0,0
"READ_JOL A",25,"U",2,5732,"Meat","eat","Meat","obtain",0,0
"READ_JOL A",25,"U",3,3497,"Crackle","break","Crackle","able",0,0
"READ_JOL A",25,"U",44,3430,"Shell","fish","Shell","shake",0,0
"READ_JOL A",25,"U",88,3216,"Listen","dont","Listen","fiction",0,0
"READ_JOL A",25,"U",2,4464,"Keys","locks","Keys","joke",0,0
"READ_JOL A",25,"U",99,2595,"Cake","money","Cake","clothes",0,0
"READ_JOL A",25,"U",66,2499,"Name","","Name","hate",NA,0
"READ_JOL A",25,"U",77,3862,"Fuzzy","dog","Fuzzy","bang",0,0
"READ_JOL A",25,"U",77,3570,"Moat","boat","Moat","clear",0,0
"READ_JOL A",25,"U",6,6518,"Lease","sign","Lease","toil",0,0
"READ_JOL A",25,"U",66,3545,"Loan","sign","Loan","sign",100,1
"READ_JOL A",25,"U",4,6416,"Both","either","Both","ounce",0,0
"READ_JOL A",25,"U",56,4897,"Temperature","tantrum","Temperature","morning",0,0
"READ_JOL A",25,"U",22,4039,"Mirror","children","Mirror","children",100,1
"READ_JOL A",25,"U",77,15020,"Main","topic","Main","scar",0,0
"READ_JOL A",37,"F",100,2471,"Extension","long","Extension","long",100,1
"READ_JOL A",37,"F",80,4087,"Clue","guess","Clue","game",0,0
"READ_JOL A",37,"F",100,5926,"Cactus","plant","Cactus","plant",100,1
"READ_JOL A",37,"F",85,6230,"Shoelace","shoe","Shoelace","tie",0,0
"READ_JOL A",37,"F",80,3569,"Detective","mystery","Detective","mystery",100,1
"READ_JOL A",37,"F",1,3329,"Adjourn","end","Adjourn","end",100,1
"READ_JOL A",37,"F",100,5846,"Furry","dog","Furry","dog",100,1
"READ_JOL A",37,"F",90,4669,"Litter","trash","Litter","trash",100,1
"READ_JOL A",37,"F",100,3179,"Cherry","red","Cherry","red",100,1
"READ_JOL A",37,"F",95,3496,"Scalp","head","Scalp","head",100,1
"READ_JOL A",37,"F",100,3274,"Driver","car","Driver","car",100,1
"READ_JOL A",37,"F",98,3444,"Chop","cut","Chop","cut",100,1
"READ_JOL A",37,"F",100,2024,"Mule","donkey","Mule","donkey",100,1
"READ_JOL A",37,"F",85,3045,"Document","essay","Document","paper",0,0
"READ_JOL A",37,"F",100,2687,"Incense","smell","Incense","smell",100,1
"READ_JOL A",37,"F",90,3326,"Dine","eat","Dine","eat",100,1
"READ_JOL A",37,"F",100,6309,"Shears","scissors","Shears","scissors",100,1
"READ_JOL A",37,"F",75,8909,"Feud","fight","Feud","fight",100,1
"READ_JOL A",37,"F",95,5292,"Chill","cold","Chill","cold",100,1
"READ_JOL A",37,"F",100,2233,"Affection","love","Affection","love",100,1
"READ_JOL A",37,"B",0,5462,"Turn","fli","Turn","flip",133.333333333333,1
"READ_JOL A",37,"B",100,4067,"Car","windsheild","Car","windshield",0,0
"READ_JOL A",37,"B",100,1872,"Bad","good","Bad","villain",0,0
"READ_JOL A",37,"B",100,4573,"Bird","swan","Bird","penguin",0,0
"READ_JOL A",37,"B",20,4186,"Star","actress","Star","actress",100,1
"READ_JOL A",37,"B",20,6508,"Thread","thimble","Thread","thimble",100,1
"READ_JOL A",37,"B",80,4802,"Even","revenge","Even","revenge",100,1
"READ_JOL A",37,"B",100,3927,"Pop","soda","Pop","soda",100,1
"READ_JOL A",37,"B",90,7837,"Fruit","strawberry","Fruit","strawberry",100,1
"READ_JOL A",37,"B",100,2258,"Best","favorite","Best","favorite",100,1
"READ_JOL A",37,"B",100,2527,"Cat","dog","Cat","panther",0,0
"READ_JOL A",37,"B",100,3295,"Glass","breakable","Glass","breakable",100,1
"READ_JOL A",37,"B",100,2011,"Dead","coffin","Dead","coffin",100,1
"READ_JOL A",37,"B",95,2552,"Plane","aircraft","Plane","pilot",0,0
"READ_JOL A",37,"B",79,5928,"Fish","sardine","Fish","sardine",100,1
"READ_JOL A",37,"B",100,7176,"Baseball","catcher","Baseball","league",0,0
"READ_JOL A",37,"B",95,5079,"Money","wage","Money","banker",0,0
"READ_JOL A",37,"B",100,2056,"Honest","truthful","Honest","truthful",100,1
"READ_JOL A",37,"B",1,2152,"Sleep","drowsy","Sleep","drowsy",100,1
"READ_JOL A",37,"B",100,7117,"Fight","feud","Fight","brawl",0,0
"READ_JOL A",37,"S",100,4253,"Razor","shave","Razor","shave",100,1
"READ_JOL A",37,"S",95,4085,"Rights","qual","Rights","equal",125,1
"READ_JOL A",37,"S",100,2379,"Mason","jar","Mason","jar",100,1
"READ_JOL A",37,"S",100,2309,"Candle","wax","Candle","wax",100,1
"READ_JOL A",37,"S",100,2466,"Wrist","bracelet","Wrist","bracelet",100,1
"READ_JOL A",37,"S",100,3340,"Element","carbon","Element","carbon",100,1
"READ_JOL A",37,"S",95,3823,"Gone","away","Gone","away",100,1
"READ_JOL A",37,"S",95,4084,"Water","wet","Water","drink",0,0
"READ_JOL A",37,"S",100,2400,"Earth","ground","Earth","ground",100,1
"READ_JOL A",37,"S",100,1832,"Alone","linely","Alone","lonely",0,0
"READ_JOL A",37,"S",100,2081,"Dry","water","Dry","wet",0,0
"READ_JOL A",37,"S",100,9614,"Safety","seatbelt","Safety","seatbelt",100,1
"READ_JOL A",37,"S",100,2509,"Truth","lie","Truth","lie",100,1
"READ_JOL A",37,"S",100,9281,"Phone","number","Phone","communicatio",0,0
"READ_JOL A",37,"S",20,3697,"Rod","reel","Rod","reel",100,1
"READ_JOL A",37,"S",80,2842,"Flea","tick","Flea","tick",100,1
"READ_JOL A",37,"S",100,2054,"Loud","noise","Loud","noise",100,1
"READ_JOL A",37,"S",100,2908,"Own","have","Own","have",100,1
"READ_JOL A",37,"S",100,2369,"Tantrum","temper","Tantrum","temper",100,1
"READ_JOL A",37,"S",100,3037,"Sun","hot","Sun","tan",0,0
"READ_JOL A",37,"U",1,3152,"Justice","police","Justice","maroon",0,0
"READ_JOL A",37,"U",10,4651,"Stretch","clothes","Stretch","cloth",0,0
"READ_JOL A",37,"U",1,2004,"Give","take","Give","steak",0,0
"READ_JOL A",37,"U",1,2243,"Maze","runner","Maze","election",0,0
"READ_JOL A",37,"U",12,3860,"Vehicle","car","Vehicle","charm",0,0
"READ_JOL A",37,"U",1,4868,"Meat","grinder","Meat","obtain",0,0
"READ_JOL A",37,"U",1,6915,"Crackle","pop","Crackle","able",0,0
"READ_JOL A",37,"U",1,4509,"Shell","shock","Shell","shake",0,0
"READ_JOL A",37,"U",1,2553,"Listen","hear","Listen","fiction",0,0
"READ_JOL A",37,"U",2,3222,"Keys","latch","Keys","joke",0,0
"READ_JOL A",37,"U",1,10924,"Cake","chocolate","Cake","clothes",0,0
"READ_JOL A",37,"U",30,2897,"Name","number","Name","hate",0,0
"READ_JOL A",37,"U",1,3239,"Fuzzy","dog","Fuzzy","bang",0,0
"READ_JOL A",37,"U",1,2327,"Moat","clear","Moat","clear",100,1
"READ_JOL A",37,"U",1,6455,"Lease","house","Lease","toil",0,0
"READ_JOL A",37,"U",1,2023,"Loan","sign","Loan","sign",100,1
"READ_JOL A",37,"U",1,3623,"Both","cusp","Both","ounce",0,0
"READ_JOL A",37,"U",100,3321,"Temperature","mornign","Temperature","morning",0,0
"READ_JOL A",37,"U",20,3838,"Mirror","children","Mirror","children",100,1
"READ_JOL A",37,"U",20,5707,"Main","line","Main","scar",0,0
"RL_JOL A",9,"F",80,2112,"Delinquent","smart","Delinquent","bad",0,0
"RL_JOL A",9,"F",70,8563,"Digestion","food","Digestion","stomach",0,0
"RL_JOL A",9,"F",60,2031,"Wage","tip","Wage","money",0,0
"RL_JOL A",9,"F",70,2137,"Chisel","hammer","Chisel","hammer",100,1
"RL_JOL A",9,"F",80,2241,"Editor","paper","Editor","news",0,0
"RL_JOL A",9,"F",65,6655,"Hornet","sting","Hornet","sting",100,1
"RL_JOL A",9,"F",95,3520,"Bitter","sour","Bitter","cold",0,0
"RL_JOL A",9,"F",60,3354,"Root","tree","Root","plant",0,0
"RL_JOL A",9,"F",80,1548,"Swan","dove","Swan","bird",0,0
"RL_JOL A",9,"F",100,4089,"Paw","dog","Paw","dog",100,1
"RL_JOL A",9,"F",65,2716,"Way","out","Way","out",100,1
"RL_JOL A",9,"F",100,2056,"Hygiene","clean","Hygiene","clean",100,1
"RL_JOL A",9,"F",50,2548,"Bridge","water","Bridge","water",100,1
"RL_JOL A",9,"F",50,3172,"Geology","rock","Geology","rock",100,1
"RL_JOL A",9,"F",95,3212,"Revolution","war","Revolution","war",100,1
"RL_JOL A",9,"F",90,3240,"Discussion","question","Discussion","talk",0,0
"RL_JOL A",9,"F",90,1603,"Herd","cow","Herd","cow",100,1
"RL_JOL A",9,"F",100,3392,"Credit","card","Credit","card",100,1
"RL_JOL A",9,"F",75,3275,"Orchid","flower","Orchid","flower",100,1
"RL_JOL A",9,"F",100,2454,"Tuna","fish","Tuna","fish",100,1
"RL_JOL A",9,"B",80,3071,"Full","","Full","enough",NA,0
"RL_JOL A",9,"B",100,2725,"Drink","eat","Drink","sip",0,0
"RL_JOL A",9,"B",100,2108,"Dark","light","Dark","cave",0,0
"RL_JOL A",9,"B",70,4443,"Take","off","Take","seize",0,0
"RL_JOL A",9,"B",100,2432,"Height","weight","Height","growth",0,0
"RL_JOL A",9,"B",95,2898,"Sentence","end","Sentence","word",0,0
"RL_JOL A",9,"B",90,4588,"Bug","wasp","Bug","wasp",100,1
"RL_JOL A",9,"B",100,3539,"Math","division","Math","division",100,1
"RL_JOL A",9,"B",80,2452,"Law","effect","Law","attorney",0,0
"RL_JOL A",9,"B",90,2144,"Great","bad","Great","fantastic",0,0
"RL_JOL A",9,"B",60,6334,"Key","match","Key","latch",0,0
"RL_JOL A",9,"B",100,2367,"Hot","chili","Hot","chili",100,1
"RL_JOL A",9,"B",60,4395,"Ball","sport","Ball","racket",0,0
"RL_JOL A",9,"B",78,3583,"Work","job","Work","chore",0,0
"RL_JOL A",9,"B",80,3273,"Hunger","famine","Hunger","famine",100,1
"RL_JOL A",9,"B",70,2720,"Sleep","deprived","Sleep","drowsy",0,0
"RL_JOL A",9,"B",90,2652,"Smell","stinch","Smell","stench",0,0
"RL_JOL A",9,"B",90,1907,"Clothes","fashion","Clothes","attire",0,0
"RL_JOL A",9,"B",95,2744,"Plane","","Plane","pilot",NA,0
"RL_JOL A",9,"B",90,4931,"Fire","","Fire","blaze",NA,0
"RL_JOL A",9,"S",95,3329,"Due","assignment","Due","assignment",100,1
"RL_JOL A",9,"S",65,2448,"Number","","Number","amount",NA,0
"RL_JOL A",9,"S",20,4346,"Location","park","Location","site",0,0
"RL_JOL A",9,"S",75,2519,"Dump","waste","Dump","waste",100,1
"RL_JOL A",9,"S",70,3482,"Trial","error","Trial","jury",0,0
"RL_JOL A",9,"S",40,2603,"Architecture","build","Architecture","design",0,0
"RL_JOL A",9,"S",67,2329,"Grill","out","Grill","bar",0,0
"RL_JOL A",9,"S",70,3102,"Kidney","liver","Kidney","liver",100,1
"RL_JOL A",9,"S",100,2839,"Begin","end","Begin","end",100,1
"RL_JOL A",9,"S",65,2987,"Blow","","Blow","wind",NA,0
"RL_JOL A",9,"S",100,2263,"Pop","soda","Pop","soda",100,1
"RL_JOL A",9,"S",70,8525,"Wine","alcohol","Wine","cheese",0,0
"RL_JOL A",9,"S",100,2740,"Bathroom","toilet","Bathroom","toilet",100,1
"RL_JOL A",9,"S",95,4315,"Lettuce","salad","Lettuce","salad",100,1
"RL_JOL A",9,"S",75,3570,"Shoe","lift","Shoe","foot",0,0
"RL_JOL A",9,"S",100,2542,"Past","future","Past","future",100,1
"RL_JOL A",9,"S",40,3171,"Choice","","Choice","decision",NA,0
"RL_JOL A",9,"S",100,3405,"Honey","bee","Honey","bee",100,1
"RL_JOL A",9,"S",100,2082,"Baby","child","Baby","child",100,1
"RL_JOL A",9,"S",90,2898,"Circle","round","Circle","round",100,1
"RL_JOL A",9,"U",0,2263,"Pusher","pushed","Pusher","clutter",0,0
"RL_JOL A",9,"U",76,3911,"Dietary","hungry","Dietary","slacking",0,0
"RL_JOL A",9,"U",20,3376,"Park","bench","Park","hungry",0,0
"RL_JOL A",9,"U",25,4370,"Lift","up","Lift","woman",0,0
"RL_JOL A",9,"U",0,2456,"Soon","later","Soon","belt",0,0
"RL_JOL A",9,"U",0,1769,"Discover","identity","Discover","floor",0,0
"RL_JOL A",9,"U",20,3923,"Death","toll","Death","business",0,0
"RL_JOL A",9,"U",0,1295,"Debate","argue","Debate","sight",0,0
"RL_JOL A",9,"U",0,2178,"Artery","vein","Artery","bronze",0,0
"RL_JOL A",9,"U",0,4032,"Fix","","Fix","hand",NA,0
"RL_JOL A",9,"U",15,4133,"Machine","error","Machine","position",0,0
"RL_JOL A",9,"U",0,1814,"Happy","sad","Happy","car",0,0
"RL_JOL A",9,"U",0,2175,"Allow","let","Allow","tuck",0,0
"RL_JOL A",9,"U",0,1841,"Art","paint","Art","lion",0,0
"RL_JOL A",9,"U",0,3862,"Strong","weak","Strong","accident",0,0
"RL_JOL A",9,"U",0,1572,"Sugar","sweet","Sugar","riddle",0,0
"RL_JOL A",9,"U",0,1847,"Valley","hill","Valley","add",0,0
"RL_JOL A",9,"U",0,2284,"Cash","card","Cash","would",0,0
"RL_JOL A",9,"U",0,2141,"Hide","find","Hide","sick",0,0
"RL_JOL A",9,"U",0,4852,"King","queen","King","vase",0,0
"RL_JOL A",21,"F",100,5850,"Delinquent","bad","Delinquent","bad",100,1
"RL_JOL A",21,"F",100,5598,"Digestion","stomach","Digestion","stomach",100,1
"RL_JOL A",21,"F",100,5898,"Wage","amount","Wage","money",0,0
"RL_JOL A",21,"F",55,7238,"Chisel","hammer","Chisel","hammer",100,1
"RL_JOL A",21,"F",85,4959,"Editor","news","Editor","news",100,1
"RL_JOL A",21,"F",100,3871,"Hornet","bug","Hornet","sting",0,0
"RL_JOL A",21,"F",15,9747,"Bitter","cold","Bitter","cold",100,1
"RL_JOL A",21,"F",85,5815,"Root","plant","Root","plant",100,1
"RL_JOL A",21,"F",100,4517,"Swan","bird","Swan","bird",100,1
"RL_JOL A",21,"F",100,3836,"Paw","dog","Paw","dog",100,1
"RL_JOL A",21,"F",50,8858,"Way","out","Way","out",100,1
"RL_JOL A",21,"F",90,3484,"Hygiene","clean","Hygiene","clean",100,1
"RL_JOL A",21,"F",100,3607,"Bridge","water","Bridge","water",100,1
"RL_JOL A",21,"F",55,5730,"Geology","rocks","Geology","rock",0,0
"RL_JOL A",21,"F",100,10957,"Revolution","war","Revolution","war",100,1
"RL_JOL A",21,"F",100,4326,"Discussion","talk","Discussion","talk",100,1
"RL_JOL A",21,"F",95,6844,"Herd","cow","Herd","cow",100,1
"RL_JOL A",21,"F",100,5248,"Credit","card","Credit","card",100,1
"RL_JOL A",21,"F",100,4360,"Orchid","flower","Orchid","flower",100,1
"RL_JOL A",21,"F",75,6388,"Tuna","fish","Tuna","fish",100,1
"RL_JOL A",21,"B",80,5301,"Full","enough","Full","enough",100,1
"RL_JOL A",21,"B",75,5185,"Drink","sip","Drink","sip",100,1
"RL_JOL A",21,"B",100,4858,"Dark","cave","Dark","cave",100,1
"RL_JOL A",21,"B",65,6480,"Take","grab","Take","seize",0,0
"RL_JOL A",21,"B",100,4569,"Height","growth","Height","growth",100,1
"RL_JOL A",21,"B",100,4565,"Sentence","words","Sentence","word",0,0
"RL_JOL A",21,"B",100,5420,"Bug","wasp","Bug","wasp",100,1
"RL_JOL A",21,"B",100,4818,"Math","division","Math","division",100,1
"RL_JOL A",21,"B",95,7989,"Law","attorney","Law","attorney",100,1
"RL_JOL A",21,"B",100,6792,"Great","fantastic","Great","fantastic",100,1
"RL_JOL A",21,"B",45,11252,"Key","latch","Key","latch",100,1
"RL_JOL A",21,"B",100,4405,"Hot","heat","Hot","chili",0,0
"RL_JOL A",21,"B",67,5901,"Ball","bat","Ball","racket",0,0
"RL_JOL A",21,"B",95,9139,"Work","wage","Work","chore",0,0
"RL_JOL A",21,"B",100,7476,"Hunger","famine","Hunger","famine",100,1
"RL_JOL A",21,"B",100,4973,"Sleep","drousy","Sleep","drowsy",0,0
"RL_JOL A",21,"B",75,5946,"Smell","stench","Smell","stench",100,1
"RL_JOL A",21,"B",100,3860,"Clothes","attire","Clothes","attire",100,1
"RL_JOL A",21,"B",100,4945,"Plane","pilot","Plane","pilot",100,1
"RL_JOL A",21,"B",100,3495,"Fire","blaze","Fire","blaze",100,1
"RL_JOL A",21,"S",100,4119,"Due","assignment","Due","assignment",100,1
"RL_JOL A",21,"S",100,5149,"Number","amount","Number","amount",100,1
"RL_JOL A",21,"S",67,4611,"Location","site","Location","site",100,1
"RL_JOL A",21,"S",100,4253,"Dump","waste","Dump","waste",100,1
"RL_JOL A",21,"S",100,3950,"Trial","jury","Trial","jury",100,1
"RL_JOL A",21,"S",100,6758,"Architecture","design","Architecture","design",100,1
"RL_JOL A",21,"S",85,7855,"Grill","bar","Grill","bar",100,1
"RL_JOL A",21,"S",75,4929,"Kidney","liver","Kidney","liver",100,1
"RL_JOL A",21,"S",100,4144,"Begin","end","Begin","end",100,1
"RL_JOL A",21,"S",100,5340,"Blow","","Blow","wind",NA,0
"RL_JOL A",21,"S",100,2620,"Pop","soda","Pop","soda",100,1
"RL_JOL A",21,"S",100,3650,"Wine","cheese","Wine","cheese",100,1
"RL_JOL A",21,"S",100,5198,"Bathroom","toilet","Bathroom","toilet",100,1
"RL_JOL A",21,"S",100,4168,"Lettuce","salad","Lettuce","salad",100,1
"RL_JOL A",21,"S",100,4541,"Shoe","foot","Shoe","foot",100,1
"RL_JOL A",21,"S",100,3346,"Past","future","Past","future",100,1
"RL_JOL A",21,"S",100,5175,"Choice","decision","Choice","decision",100,1
"RL_JOL A",21,"S",100,4438,"Honey","bee","Honey","bee",100,1
"RL_JOL A",21,"S",100,3644,"Baby","child","Baby","child",100,1
"RL_JOL A",21,"S",90,4813,"Circle","round","Circle","round",100,1
"RL_JOL A",21,"U",25,7159,"Pusher","staller","Pusher","clutter",0,0
"RL_JOL A",21,"U",25,6333,"Dietary","lack","Dietary","slacking",200,0
"RL_JOL A",21,"U",50,5886,"Park","hunger","Park","hungry",0,0
"RL_JOL A",21,"U",45,9542,"Lift","woman","Lift","woman",100,1
"RL_JOL A",21,"U",10,7614,"Soon","later","Soon","belt",0,0
"RL_JOL A",21,"U",30,11006,"Discover","floor","Discover","floor",100,1
"RL_JOL A",21,"U",25,13059,"Death","business","Death","business",100,1
"RL_JOL A",21,"U",50,7210,"Debate","see","Debate","sight",0,0
"RL_JOL A",21,"U",10,8784,"Artery","","Artery","bronze",NA,0
"RL_JOL A",21,"U",100,4639,"Fix","hands","Fix","hand",0,0
"RL_JOL A",21,"U",65,6848,"Machine","position","Machine","position",100,1
"RL_JOL A",21,"U",35,5614,"Happy","","Happy","car",NA,0
"RL_JOL A",21,"U",45,13679,"Allow","","Allow","tuck",NA,0
"RL_JOL A",21,"U",45,16353,"Art","lion","Art","lion",100,1
"RL_JOL A",21,"U",10,5961,"Strong","","Strong","accident",NA,0
"RL_JOL A",21,"U",35,11742,"Sugar","","Sugar","riddle",NA,0
"RL_JOL A",21,"U",15,9416,"Valley","add","Valley","add",100,1
"RL_JOL A",21,"U",50,8883,"Cash","wage","Cash","would",0,0
"RL_JOL A",21,"U",45,8651,"Hide","side","Hide","sick",0,0
"RL_JOL A",21,"U",10,5338,"King","crown","King","vase",0,0
"RL_JOL A",33,"F",60,18666,"Delinquent","bad","Delinquent","bad",100,1
"RL_JOL A",33,"F",60,8568,"Digestion","stomach","Digestion","stomach",100,1
"RL_JOL A",33,"F",40,5993,"Wage","salary","Wage","money",0,0
"RL_JOL A",33,"F",60,4318,"Chisel","hammer","Chisel","hammer",100,1
"RL_JOL A",33,"F",60,10303,"Editor","news","Editor","news",100,1
"RL_JOL A",33,"F",90,11173,"Hornet","sting","Hornet","sting",100,1
"RL_JOL A",33,"F",70,10674,"Bitter","sour","Bitter","cold",0,0
"RL_JOL A",33,"F",50,11757,"Root","plant","Root","plant",100,1
"RL_JOL A",33,"F",30,8968,"Swan","bird","Swan","bird",100,1
"RL_JOL A",33,"F",30,8188,"Paw","dog","Paw","dog",100,1
"RL_JOL A",33,"F",40,6576,"Way","find","Way","out",0,0
"RL_JOL A",33,"F",50,10729,"Hygiene","shower","Hygiene","clean",0,0
"RL_JOL A",33,"F",80,13932,"Bridge","water","Bridge","water",100,1
"RL_JOL A",33,"F",70,8562,"Geology","rock","Geology","rock",100,1
"RL_JOL A",33,"F",70,7940,"Revolution","war","Revolution","war",100,1
"RL_JOL A",33,"F",50,10094,"Discussion","talk","Discussion","talk",100,1
"RL_JOL A",33,"F",70,12144,"Herd","cow","Herd","cow",100,1
"RL_JOL A",33,"F",60,11457,"Credit","card","Credit","card",100,1
"RL_JOL A",33,"F",60,9127,"Orchid","flower","Orchid","flower",100,1
"RL_JOL A",33,"F",70,3796,"Tuna","fish","Tuna","fish",100,1
"RL_JOL A",33,"B",50,11089,"Full","enough","Full","enough",100,1
"RL_JOL A",33,"B",30,8864,"Drink","sip","Drink","sip",100,1
"RL_JOL A",33,"B",40,8810,"Dark","room","Dark","cave",0,0
"RL_JOL A",33,"B",50,14330,"Take","grab","Take","seize",0,0
"RL_JOL A",33,"B",50,12246,"Height","growth","Height","growth",100,1
"RL_JOL A",33,"B",60,7860,"Sentence","word","Sentence","word",100,1
"RL_JOL A",33,"B",20,6425,"Bug","hornet","Bug","wasp",0,0
"RL_JOL A",33,"B",60,14649,"Math","division","Math","division",100,1
"RL_JOL A",33,"B",40,6497,"Law","jury","Law","attorney",0,0
"RL_JOL A",33,"B",50,6915,"Great","fantastic","Great","fantastic",100,1
"RL_JOL A",33,"B",40,10842,"Key","latch","Key","latch",100,1
"RL_JOL A",33,"B",40,8368,"Hot","cold","Hot","chili",0,0
"RL_JOL A",33,"B",60,12490,"Ball","racket","Ball","racket",100,1
"RL_JOL A",33,"B",40,15894,"Work","construction","Work","chore",0,0
"RL_JOL A",33,"B",60,17394,"Hunger","strave","Hunger","famine",0,0
"RL_JOL A",33,"B",60,5408,"Sleep","night","Sleep","drowsy",0,0
"RL_JOL A",33,"B",50,12958,"Smell","stench","Smell","stench",100,1
"RL_JOL A",33,"B",40,9890,"Clothes","atire","Clothes","attire",0,0
"RL_JOL A",33,"B",50,11175,"Plane","down","Plane","pilot",0,0
"RL_JOL A",33,"B",60,8389,"Fire","blaze","Fire","blaze",100,1
"RL_JOL A",33,"S",80,12202,"Due","assignment","Due","assignment",100,1
"RL_JOL A",33,"S",80,13488,"Number","money","Number","amount",0,0
"RL_JOL A",33,"S",50,5602,"Location","site","Location","site",100,1
"RL_JOL A",33,"S",50,12242,"Dump","waste","Dump","waste",100,1
"RL_JOL A",33,"S",50,9127,"Trial","jury","Trial","jury",100,1
"RL_JOL A",33,"S",70,11405,"Architecture","art","Architecture","design",0,0
"RL_JOL A",33,"S",50,13021,"Grill","bar","Grill","bar",100,1
"RL_JOL A",33,"S",0,8233,"Kidney","liver","Kidney","liver",100,1
